BIN,Company,OKED,Activity,KATO,Locality,KRP,Size
991241006276,"ЖАМБЫЛСКИЙ ФИЛИАЛ ТОВАРИЩЕСТВА С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАЗФОСФАТ""(НДФЗ)",20130,Производство прочих основных неорганических химических веществ,311010000,г. Тараз,311,Крупное предприятие (от 1001 чел.)
БИН,Наименование предприятия / организации,ОКЭД,Отрасль деятельности,КАТО,Населённый пункт,КРП,Размер предприятия / организации
000940000190,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ТАРАЗ СУ"" ОТДЕЛА ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА, ПАССАЖИРСКОГО ТРАНСПОРТА И АВТОМОБИЛЬНЫХ ДОРОГ АКИМАТА ГОРОДА ТАРАЗА""",36000,"Сбор, обработка и распределение воды",311010000,г. Тараз,310,Крупная организация (501 - 1000 чел.)
001240000029,"ТОО ""ТАРАЗСКИЙ МЕТАЛЛУРГИЧЕСКИЙ ЗАВОД""",24100,"Производство чугуна, стали и ферросплавов",311010000,г. Тараз,310,Крупная компания (501 - 1000 чел.)
001241006251,"ФИЛИАЛ ТОВАРИЩЕСТВА С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАЗФОСФАТ"" ""ЖЕЛЕЗНОДОРОЖНО-ТРАНСПОРТНЫЙ КОМПЛЕКС""",52211,Эксплуатация железных дорог,311010000,г. Тараз,310,Крупная компания (501 - 1000 чел.)
001241006261,"ТАРАЗСКИЙ ФИЛИАЛ ТОВАРИЩЕСТВА С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАЗФОСФАТ"" ""МИНЕРАЛЬНЫЕ УДОБРЕНИЯ""",20152,Производство азотных соединений,311010000,г. Тараз,310,Крупная организация (501 - 1000 чел.)
020140003467,"ГОС. УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ СПЕЦИАЛИЗИРОВАННОЙ СЛУЖБЫ ОХРАНЫ ЖАМБЫЛСКОЙ ОБЛАСТИ""",80100,Деятельность частных охранных служб,311010000,г. Тараз,310,Крупная организация (501 - 1000 чел.)
020641000684,"ФИЛИАЛ АКЦИОНЕРНОГО ОБЩЕСТВА ""НАЦИОНАЛЬНАЯ КОМПАНИЯ ""ҚАЗАҚСТАН ТЕМІР ЖОЛЫ""-""ЖАМБЫЛСКОЕ ЭКСПЛУАТАЦИОННОЕ ВАГОННОЕ ДЕПО""",52211,Эксплуатация железных дорог,311010000,г. Тараз,310,Крупная компания (501 - 1000 чел.)
031141007281,"ФИЛИАЛ АКЦИОНЕРНОГО ОБЩЕСТВА ""ЛОКОМОТИВ""-""ЖАМБЫЛСКОЕ ЭКСПЛУАТАЦИОННОЕ ЛОКОМОТИВНОЕ ДЕПО""",52211,Эксплуатация железных дорог,311010000,г. Тараз,310,Крупная организация (501 - 1000 чел.)
040440007305,"РЕСПУБЛИКАНСКОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ТАРАЗСКИЙ ГОСУДАРСТВЕННЫЙ ПЕДАГОГИЧЕСКИЙ ИНСТИТУТ"" МИНИСТЕРСТВА ОБРАЗОВАНИЯ И НАУКИ РЕСПУБЛИКИ КАЗАХСТАН",85420,Высшее образование,311010000,г. Тараз,310,Крупная организация (501 - 1000 чел.)
040540002724,"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА БАЙЗАКСКОГО РАЙОНА УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ АКИМАТА ЖАМБЫЛСКОЙ ОБЛАСТИ""",86101,Деятельность больниц широкого профиля и специализированных больниц,313630100,с. САРЫКЕМЕР,310,Крупная организация (501 - 1000 чел.)
041241001218,"ФИЛИАЛ ТОВАРИЩЕСТВА С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАЗФОСФАТ"" ""ГОРНО-ПЕРЕРАБАТЫВАЮЩИЙ КОМПЛЕКС ""ЧУЛАКТАУ""",08910,Добыча минерального сырья для химической промышленности и производства удобрений,316220100,г. Каратау,310,Крупная компания (501 - 1000 чел.)
050240003921,"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА САРЫСУСКОГО РАЙОНА УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ АКИМАТА ЖАМБЫЛСКОЙ ОБЛАСТИ""",86101,Деятельность больниц широкого профиля и специализированных больниц,316020100,г. Жанатас,310,Крупная организация (501 - 1000 чел.)
060340013062,"РЕСПУБЛИКАНСКОЕ ГОС. УЧРЕЖДЕНИЕ ""ВОЙСКОВАЯ ЧАСТЬ 21450"" МИНИСТЕРСТВА ОБОРОНЫ РЕСПУБЛИКИ КАЗАХСТАН",84220,Оборонная деятельность,314851400,п. ГВАРДЕЙСКИЙ,310,Крупная организация (501 - 1000 чел.)
070241004881,"ЖАМБЫЛСКИЙ ПРОИЗВОДСТВЕННЫЙ ФИЛИАЛ АО ""КАЗТРАНСГАЗ АЙМАҚ""",35220,Распределение газообразного топлива по трубопроводам,311010000,г. Тараз,310,Крупная организация (501 - 1000 чел.)
081040000889,"ГОС. УЧРЕЖДЕНИЕ ""СЛУЖБА ПОЖАРОТУШЕНИЯ И АВАРИЙНО-СПАСАТЕЛЬНЫХ РАБОТ"" ДЕПАРТАМЕНТА ПО ЧРЕЗВЫЧАЙНЫМ СИТУАЦИЯМ ЖАМБЫЛСКОЙ ОБЛАСТИ МИНИСТЕРСТВА ПО ЧРЕЗВЫЧАЙНЫМ СИТУАЦИЯМ РЕСПУБЛИКИ КАЗАХСТАН",84250,Деятельность по обеспечению безопасности в чрезвычайных ситуациях,311010000,г. Тараз,310,Крупная организация (501 - 1000 чел.)
090140001929,"РЕСПУБЛИКАНСКОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""ЖАМБЫЛСКИЙ ОБЛАСТНОЙ ЦЕНТР САНИТАРНО-ЭПИДЕМИОЛОГИЧЕСКОЙ ЭКСПЕРТИЗЫ"" КОМИТЕТА ГОСУДАРСТВЕННОГО САНИТАРНО-ЭПИДЕМИОЛОГИЧЕСКОГО НАДЗОРА МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИ КАЗАХСТАН""",71201,Деятельность санитарно-эпидемиологических учреждений,311010000,г. Тараз,310,Крупная организация (501 - 1000 чел.)
090741002528,"МЕРКЕНСКИЙ ФИЛИАЛ ТОВАРИЩЕСТВА С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦЕНТРАЛЬНОАЗИАТСКАЯ САХАРНАЯ КОРПОРАЦИЯ""",10810,Производство сахара,315443100,с. ОЙТАЛ,310,Крупная компания (501 - 1000 чел.)
090741016121,"""ТАРАЗСКИЙ САХАРНЫЙ ЗАВОД"" ФИЛИАЛ ТОВАРИЩЕСТВА С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦЕНТРАЛЬНОАЗИАТСКАЯ САХАРНАЯ КОРПОРАЦИЯ""",10810,Производство сахара,311010000,г. Тараз,310,Крупный завод (501 - 1000 чел.)
090840003316,"ГОС. УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ВНУТРЕННИХ ДЕЛ ГОРОДА ТАРАЗ ДЕПАРТАМЕНТА ВНУТРЕННИХ ДЕЛ ЖАМБЫЛСКОЙ ОБЛАСТИ""",84240,Деятельность по обеспечению общественного порядка и безопасности,311010000,г. Тараз,310,Крупная организация (501 - 1000 чел.)
091141001570,"ФИЛИАЛ ""ТАРАЗСКОЕ ЛОКОМОТИВОРЕМОНТНОЕ ДЕПО"" ТОВАРИЩЕСТВА С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ҚАМҚОР ЛОКОМОТИВ""",33171,Ремонт подвижного состава железных дорог,311010000,г. Тараз,310,Крупная организация (501 - 1000 чел.)
100440010814,"ТОО ""ЖАМБЫЛСКИЙ ЗАВОД МЕТАЛЛОКОНСТРУКЦИЙ-ИМСТАЛЬКОН""",25111,Производство строительных стальных конструкций,311010000,г. Тараз,310,Крупная компания (501 - 1000 чел.)
110140007161,"ГОС. УЧРЕЖДЕНИЕ ""КАНЦЕЛЯРИЯ ЖАМБЫЛСКОГО ОБЛАСТНОГО СУДА ДЕПАРТАМЕНТА ПО ОБЕСПЕЧЕНИЮ ДЕЯТЕЛЬНОСТИ СУДОВ ПРИ ВЕРХОВНОМ СУДЕ РЕСПУБЛИКИ КАЗАХСТАН (АППАРАТА ВЕРХОВНОГО СУДА РЕСПУБЛИКИ КАЗАХСТАН)""",84230,Деятельность в области юстиции и правосудия,311010000,г. Тараз,310,Крупная организация (501 - 1000 чел.)
111241021644,"ФИЛИАЛ РЕСПУБЛИКАНСКОГО ГОСУДАРСТВЕННОГО ПРЕДПРИЯТИЯ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ЦЕНТР ОБСЛУЖИВАНИЯ НАСЕЛЕНИЯ"" ПО ЖАМБЫЛСКОЙ ОБЛАСТИ КОМИТЕТА ПО КОНТРОЛЮ АВТОМАТИЗАЦИИ ГОСУДАРСТВЕННЫХ УСЛУГ И КООРДИНАЦИИ ДЕЯТЕЛЬНОСТИ ЦЕНТРОВ ОБСЛУЖИВАНИЯ НАСЕЛЕНИЯ МИНИСТЕРСТВА ТРАНСПОРТА И КОММУНИКАЦИЙ РЕСПУБЛИКИ КАЗАХСТАН",84113,Деятельность местных органов управления,311010000,г. Тараз,310,Крупная организация (501 - 1000 чел.)
120141019211,"АКБАКАЙСКИЙ ФИЛИАЛ АКЦИОНЕРНОГО ОБЩЕСТВА ""АК АЛТЫНАЛМАС""",07298,Добыча драгоценных металлов и руд редких металлов,315632100,п. АКБАКАЙ,310,Крупная компания (501 - 1000 чел.)
131241001792,"ФИЛИАЛ АКЦИОНЕРНОГО ОБЩЕСТВА ""НАЦИОНАЛЬНАЯ КОМПАНИЯ ""ҚАЗАҚСТАН ТЕМІР ЖОЛЫ"" - ""УКРУПНЕННАЯ ЖАМБЫЛСКАЯ ДИСТАНЦИЯ ПУТИ""",52211,Эксплуатация железных дорог,311010000,г. Тараз,310,Крупная организация (501 - 1000 чел.)
141140002347,"РЕСПУБЛИКАНСКОЕ ГОС. УЧРЕЖДЕНИЕ ""ДЕПАРТАМЕНТ ГОСУДАРСТВЕННЫХ ДОХОДОВ ПО ЖАМБЫЛСКОЙ ОБЛАСТИ КОМИТЕТА ГОСУДАРСТВЕННЫХ ДОХОДОВ МИНИСТЕРСТВА ФИНАНСОВ РЕСПУБЛИКИ КАЗАХСТАН""",84112,Деятельность региональных органов управления,311010000,г. Тараз,310,Крупная организация (501 - 1000 чел.)
611240000026,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ЖАМБЫЛСКАЯ ОБЛАСТНАЯ БОЛЬНИЦА УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ АКИМАТА ЖАМБЫЛСКОЙ ОБЛАСТИ""",86101,Деятельность больниц широкого профиля и специализированных больниц,311010000,г. Тараз,310,Крупная организация (501 - 1000 чел.)
810540000026,"РЕСПУБЛИКАНСКОЕ ГОС. УЧРЕЖДЕНИЕ ""ЖАМБЫЛСКАЯ РАЙОННАЯ ЭКСПЛУАТАЦИОННАЯ ЧАСТЬ"" МИНИСТЕРСТВА ОБОРОНЫ РЕСПУБЛИКИ КАЗАХСТАН",68320,Управление недвижимостью за вознаграждение или на договорной основе,311010000,г. Тараз,310,Крупная организация (501 - 1000 чел.)
931240001182,"АО ""ЖАМБЫЛГИПС""",23523,Производство штукатурки из гипса,311010000,г. Тараз,310,Крупная компания (501 - 1000 чел.)
971040001407,"АО ""ЖАМБЫЛСКАЯ ГРЭС ИМ. Т.И. БАТУРОВА""",35111,Производство электроэнергии тепловыми электростанциями,311010000,г. Тараз,310,Крупная компания (501 - 1000 чел.)
990140001441,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ГОРОДСКАЯ БОЛЬНИЦА № 1 УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ АКИМАТА ЖАМБЫЛСКОЙ ОБЛАСТИ""",86101,Деятельность больниц широкого профиля и специализированных больниц,311010000,г. Тараз,310,Крупная организация (501 - 1000 чел.)
990140001461,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ЖАМБЫЛСКИЙ ОБЛАСТНОЙ ПЕРИНАТАЛЬНЫЙ ЦЕНТР УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ АКИМАТА ЖАМБЫЛСКОЙ ОБЛАСТИ""",86101,Деятельность больниц широкого профиля и специализированных больниц,311010000,г. Тараз,310,Крупная организация (501 - 1000 чел.)
990240002097,"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА МОЙЫНКУМСКОГО РАЙОНА УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ АКИМАТА ЖАМБЫЛСКОЙ ОБЛАСТИ""",86101,Деятельность больниц широкого профиля и специализированных больниц,315630100,а. МОЙЫНКУМ,310,Крупная организация (501 - 1000 чел.)
990240002126,"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА РАЙОНА ИМ. Т.РЫСКУЛОВА УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ АКИМАТА ЖАМБЫЛСКОЙ ОБЛАСТИ""",86101,Деятельность больниц широкого профиля и специализированных больниц,315030100,а. КУЛАН,310,Крупная организация (501 - 1000 чел.)
990240002166,"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА ЖАМБЫЛСКОГО РАЙОНА УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ АКИМАТА ЖАМБЫЛСКОЙ ОБЛАСТИ""",86101,Деятельность больниц широкого профиля и специализированных больниц,314030100,с. АССА,310,Крупная организация (501 - 1000 чел.)
990240002176,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ ПРЕДПРИЯТИЯ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА МЕРКЕНСКОГО РАЙОНА УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ АКИМАТА ЖАМБЫЛСКОЙ ОБЛАСТИ""",86101,Деятельность больниц широкого профиля и специализированных больниц,315430100,с. МЕРКЕ,310,Крупная организация (501 - 1000 чел.)
990240002295,"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ШУСКАЯ ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ АКИМАТА ЖАМБЫЛСКОЙ ОБЛАСТИ""",86101,Деятельность больниц широкого профиля и специализированных больниц,316630100,а. ТОЛЕ БИ,310,Крупная организация (501 - 1000 чел.)
990240002334,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА ЖУАЛЫНСКОГО РАЙОНА УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ АКИМАТА ЖАМБЫЛСКОЙ ОБЛАСТИ""",86101,Деятельность больниц широкого профиля и специализированных больниц,314230100,с. ИМ.Б.МОМЫШУЛЫ,310,Крупная организация (501 - 1000 чел.)
990240002354,"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА ТАЛАССКОГО РАЙОНА УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ АКИМАТА ЖАМБЫЛСКОЙ ОБЛАСТИ""",86101,Деятельность больниц широкого профиля и специализированных больниц,316220100,г. Каратау,310,Крупная организация (501 - 1000 чел.)
990240002463,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""КОРДАЙСКАЯ ЦЕНТАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ АКИМАТА ЖАМБЫЛСКОЙ ОБЛАСТИ""",86101,Деятельность больниц широкого профиля и специализированных больниц,314830100,а. КОРДАЙ,310,Крупная организация (501 - 1000 чел.)
990240002720,"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""ГОРОДСКАЯ СТАНЦИЯ СКОРОЙ МЕДИЦИНСКОЙ ПОМОЩИ УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ АКИМАТА ЖАМБЫЛСКОЙ ОБЛАСТИ""",86900,Прочая деятельность по охране здоровья,311010000,г. Тараз,310,Крупная организация (501 - 1000 чел.)
991240004452,"РЕСПУБЛИКАНСКОЕ ГОС. УЧРЕЖДЕНИЕ ""ВОИНСКАЯ ЧАСТЬ 5513 ВНУТРЕННИХ ВОЙСК МИНИСТЕРСТВА ВНУТРЕННИХ ДЕЛ РЕСПУБЛИКИ КАЗАХСТАН""",84220,Оборонная деятельность,311010000,г. Тараз,310,Крупная организация (501 - 1000 чел.)
БИН,Наименование предприятия / компании,ОКЭД,Отрасль деятельности,КАТО,Населённый пункт,КРП,Размер предприятия / компании
000141000890,"ФИЛИАЛ ""ЮЖНЫЙ-3"" АКЦИОНЕРНОГО ОБЩЕСТВА ""СТЕКОЛЬНАЯ КОМПАНИЯ ""САФ""",23131,Производство стеклянной тары,311010000,г. Тараз,305,Крупная компания (251 - 500 чел.)
000340003629,"КОММУНАЛЬНОЕ ГОС. УЧРЕЖДЕНИЕ ""ШКОЛА-ГИМНАЗИЯ № 19 ИМЕНИ ДИНМУХАМЕДА КОНАЕВА"" ОТДЕЛА ОБРАЗОВАНИЯ АКИМАТА ЖУАЛЫНСКОГО РАЙОНА ЖАМБЫЛСКОЙ ОБЛАСТИ",85310,Основное и общее среднее образование,314230100,с. им. Б. МОМЫШУЛЫ,305,Крупное предприятие (251 - 500 чел.)
001140002488,"КОММУНАЛЬНОЕ ГОС. УЧРЕЖДЕНИЕ ""ГИМНАЗИЯ № 8 ИМЕНИ ТОЛЕ БИ ОТДЕЛА ОБРАЗОВАНИЯ АКИМАТА ГОРОДА ТАРАЗА""",85310,Основное и общее среднее образование,311010000,г. Тараз,305,Крупное предприятие (251 - 500 чел.)
010240001918,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ЖАМБЫЛСКИЙ ОБЛАСТНОЙ НАРКОЛОГИЧЕСКИЙ ДИСПАНСЕР УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ АКИМАТА ЖАМБЫЛСКОЙ ОБЛАСТИ""",86101,Деятельность больниц широкого профиля и специализированных больниц,311010000,г. Тараз,305,Крупное предприятие (251 - 500 чел.)
010940001031,"ТОО ""ИНФОРМАЦИОННЫЙ ЦЕНТР-ТАРАЗ""",82910,Деятельность агентств по сбору платежей и кредитных бюро,311010000,г. Тараз,305,Крупное предприятие (251 - 500 чел.)
010940002046,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ГОРОДСКАЯ ПОЛИКЛИНИКА № 5 УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ АКИМАТА ЖАМБЫЛСКОЙ ОБЛАСТИ""",86210,Общая врачебная практика,311010000,г. Тараз,305,Крупное предприятие (251 - 500 чел.)
010940002083,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ГОРОДСКАЯ ПОЛИКЛИНИКА № 4"" УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ АКИМАТА ЖАМБЫЛСКОЙ ОБЛАСТИ",86220,Специальная врачебная практика,311010000,г. Тараз,305,Крупное предприятие (251 - 500 чел.)
011040001715,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ГОРОДСКАЯ ПОЛИКЛИНИКА № 2 УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ АКИМАТА ЖАМБЫЛСКОЙ ОБЛАСТИ""",86220,Специальная врачебная практика,311010000,г. Тараз,305,Крупное предприятие (251 - 500 чел.)
011040001765,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ГОРОДСКАЯ ПОЛИКЛИНИКА № 1 УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ АКИМАТА ЖАМБЫЛСКОЙ ОБЛАСТИ""",86210,Общая врачебная практика,311010000,г. Тараз,305,Крупное предприятие (251 - 500 чел.)
