BIN,Company,OKED,Activity,KATO,Locality,KRP,Size
040540002942,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ЖАКСЫНСКАЯ ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА"" ПРИ УПРАВЛЕНИИ ЗДРАВООХРАНЕНИЯ АКМОЛИНСКОЙ ОБЛАСТИ",86101,Деятельность больниц широкого профиля и специализированных больниц,115230100,с. ЖАКСЫ,305,Крупное предприятие (251-500 чел.)
040540002972,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""АККОЛЬСКАЯ ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА"" ПРИ УПРАВЛЕНИИ ЗДРАВООХРАНЕНИЯ АКМОЛИНСКОЙ ОБЛАСТИ.",86101,Деятельность больниц широкого профиля и специализированных больниц,113220100,г. АККОЛЬ,305,Крупное предприятие (251-500 чел.)
040641005718,"ФИЛИАЛ ТОВАРИЩЕСТВА С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОКШЕТАУ ЭНЕРГО"" КОКШЕТАУСКИЕ ГЭС",35130,Распределение электроэнергии,111010000,г. КОКШЕТАУ,305,Крупное предприятие (251-500 чел.)
040641006766,"ФИЛИАЛ ТОВАРИЩЕСТВА С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОКШЕ ЭНЕРГО"" ВОСТОЧНЫЕ МЭС",35130,Распределение электроэнергии,117020100,г. ЩУЧИНСК,305,Крупное предприятие (251-500 чел.)
040840007250,"ТОО ""ЕСИЛЬ-АГРО""",01111,"Выращивание зерновых и зернобобовых культур, включая семеноводство",117053100,а. КЕНЕСАРЫ,305,Крупное предприятие (251-500 чел.)
040940005169,"ТОО ""ПОЛТАВКА-2""",01111,"Выращивание зерновых и зернобобовых культур, включая семеноводство",113853100,с. ПОЛТАВКА,305,Крупное предприятие (251-500 чел.)
041240007023,"РЕСПУБЛИКАНСКОЕ ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ""ЩУЧИНСКАЯ РАЙОННАЯ ЭКСПЛУАТАЦИОННАЯ ЧАСТЬ"" МИНИСТЕРСТВА ОБОРОНЫ РЕСПУБЛИКИ КАЗАХСТАН",84220,Оборонная деятельность,117020100,г. ЩУЧИНСК,305,Крупное предприятие (251-500 чел.)
050340004933,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ЖАРКАИНСКАЯ ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА"" ПРИ УПРАВЛЕНИИ ЗДРАВООХРАНЕНИЯ АКМОЛИНСКОЙ ОБЛАСТИ",86101,Деятельность больниц широкого профиля и специализированных больниц,115420100,г. ДЕРЖАВИНСК,305,Крупное предприятие (251-500 чел.)
050340008669,"ТОО ""ПРОИЗВОДСТВЕННОЕ ОБЪЕДИНЕНИЕ ""КОКШЕ-ЦЕМЕНТ""",23510,"Производство цемента, включая клинкеры",114538100,с. ЗАОЗЕРНОЕ,305,Крупное предприятие (251-500 чел.)
050540005822,"ТОО АГРОФИРМА ""РОДИНА""",01111,"Выращивание зерновых и зернобобовых культур, включая семеноводство",116661100,а. РОДИНА,305,Крупное предприятие (251-500 чел.)
051040005150,"АО ""ЛЕЧЕБНО-ОЗДОРОВИТЕЛЬНЫЙ КОМПЛЕКС ""ОК-ЖЕТПЕС""",86103,Деятельность санаторно-курортных учреждений,117035100,п. БУРАБАЙ,305,Крупная компания (251-500 чел.)
060540003994,"ТОО ""КОКШЕТАУ ЖОЛДАРЫ""",42110,Строительство дорог и автомагистралей,111010000,г. КОКШЕТАУ,305,Крупное предприятие (251-500 чел.)
061240009468,"ТОО ""ТОРГАЙСКАЯ СЕЛЬСКОХОЗЯЙСТВЕННАЯ ОПЫТНАЯ СТАНЦИЯ""",01111,"Выращивание зерновых и зернобобовых культур, включая семеноводство",114873100,с. СВОБОДНОЕ,305,Крупное предприятие (251-500 чел.)
070140008922,"ТОО ""БАУМАНСКОЕ - 07""",01111,"Выращивание зерновых и зернобобовых культур, включая семеноводство",114439100,с. БАУМАНСКОЕ,305,Крупное предприятие (251-500 чел.)
070341007917,"ФИЛИАЛ АО ""НАЦИОНАЛЬНАЯ КОМПАНИЯ ""ҚАЗАҚСТАН ТЕМІР ЖОЛЫ"" - ""КОКШЕТАУСКАЯ ДИСТАНЦИЯ СИГНАЛИЗАЦИИ И СВЯЗИ""",52211,Эксплуатация железных дорог,111010000,г. КОКШЕТАУ,305,Крупная компания (251-500 чел.)
070440005027,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ЦЕЛИНОГРАДСКАЯ РАЙОННАЯ ПОЛИКЛИНИКА"" ПРИ УПРАВЛЕНИИ ЗДРАВООХРАНЕНИЯ АКМОЛИНСКОЙ ОБЛАСТИ",86210,Общая врачебная практика,116630100,а. АКМОЛ,305,Крупное предприятие (251-500 чел.)
070640003008,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""СТЕПНОГОРСК - ВОДОКАНАЛ"" ПРИ ГОСУДАРСТВЕННОМ УЧРЕЖДЕНИИ ""ОТДЕЛ ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА, ПАССАЖИРСКОГО ТРАНСПОРТА И АВТОМОБИЛЬНЫХ ДОРОГ ГОРОДА СТЕПНОГОРСКА """,36000,"Сбор, обработка и распределение воды",111810000,г. СТЕПНОГОРСК,305,Крупное предприятие (251-500 чел.)
071040006472,"ТОО ""НАУЧНО-ПРОИЗВОДСТВЕННЫЙ ЦЕНТР ЗЕРНОВОГО ХОЗЯЙСТВА ИМ. А.И. БАРАЕВА""",72190,Прочие исследования и разработки в области естественных наук и инженерии,116830100,п. ШОРТАНДЫ,305,Крупное предприятие (251-500 чел.)
071140012814,"ТОО ""АСКОП""",01111,"Выращивание зерновых и зернобобовых культур, включая семеноводство",114430100,с. ЕГИНДЫКОЛЬ,305,Крупное предприятие (251-500 чел.)
090340005863,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""АРШАЛЫНСКАЯ ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА"" ПРИ УПРАВЛЕНИИ ЗДРАВООХРАНЕНИЯ АКМОЛИНСКОЙ ОБЛАСТИ",86101,Деятельность больниц широкого профиля и специализированных больниц,113430100,п. АРШАЛЫ,305,Крупное предприятие (251-500 чел.)
090340010380,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ЕНБЕКШИЛЬДЕРСКАЯ ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА"" ПРИ УПРАВЛЕНИИ ЗДРАВООХРАНЕНИЯ АКМОЛИНСКОЙ ОБЛАСТИ",86101,Деятельность больниц широкого профиля и специализированных больниц,114520100,г. СТЕПНЯК,305,Крупное предприятие (251-500 чел.)
090642000018,"ПРЕДСТАВИТЕЛЬСТВО ""ОРКЕН-АТАНСОР"" ТОВАРИЩЕСТВА С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОРКЕН""",07102,Добыча железной руды открытым способом,114537300,с. АТАНСОР,305,Крупное предприятие (251-500 чел.)
100240006135,"ТОО ""СТЕПНОГОРСКИЙ ТРУБНЫЙ ЗАВОД ""АРЫСТАН""",22210,"Производство пластмассовых листов, камер для шин и профилей",111810000,г. СТЕПНОГОРСК,305,Крупное предприятие (251-500 чел.)
101240017133,"ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ""КАНЦЕЛЯРИЯ АКМОЛИНСКОГО ОБЛАСТНОГО СУДА ДЕПАРТАМЕНТА ПО ОБЕСПЕЧЕНИЮ ДЕЯТЕЛЬНОСТИ СУДОВ ПРИ ВЕРХОВНОМ СУДЕ РЕСПУБЛИКИ КАЗАХСТАН (АППАРАТА ВЕРХОВНОГО СУДА РЕСПУБЛИКИ КАЗАХСТАН)""",84230,Деятельность в области юстиции и правосудия,111010000,г. КОКШЕТАУ,305,Крупное предприятие (251-500 чел.)
111241020844,"ФИЛИАЛ РЕСПУБЛИКАНСКОГО ГОСУДАРСТВЕННОГО ПРЕДПРИЯТИЯ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ЦЕНТР ОБСЛУЖИВАНИЯ НАСЕЛЕНИЯ"" ПО АКМОЛИНСКОЙ ОБЛАСТИ КОМИТЕТА ПО КОНТРОЛЮ АВТОМАТИЗАЦИИ ГОСУДАРСТВЕННЫХ УСЛУГ И КООРДИНАЦИИ ДЕЯТЕЛЬНОСТИ ЦЕНТРОВ ОБСЛУЖИВАНИЯ НАСЕЛЕНИЯ МИНИСТЕРСТВА ТРАНСПОРТА И КОММУНИКАЦИЙ РЕСПУБЛИКИ КАЗАХСТАН",84112,Деятельность региональных органов управления,111010000,г. КОКШЕТАУ,305,Крупное предприятие (251-500 чел.)
121041001008,"АКМОЛИНСКИЙ ФИЛИАЛ РЕСПУБЛИКАНСКОГО ГОСУДАРСТВЕННОГО ПРЕДПРИЯТИЯ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""НАУЧНО-ПРОИЗВОДСТВЕННЫЙ ЦЕНТР ЗЕМЕЛЬНОГО КАДАСТРА"" КОМИТЕТА ПО УПРАВЛЕНИЮ ЗЕМЕЛЬНЫМИ РЕСУРСАМИ МИНИСТЕРСТВА РЕСПУБЛИКИ КАЗАХСТАН",71124,Землеустройство,111010000,г. КОКШЕТАУ,305,Крупное предприятие (251-500 чел.)
130740005369,"ТОО ""РАЙГОРОДОК""",07298,Добыча драгоценных металлов и руд редких металлов,117020100,г. ЩУЧИНСК,305,Крупное предприятие (251-500 чел.)
141140001150,"РЕСПУБЛИКАНСКОЕ ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ""ДЕПАРТАМЕНТ ГОСУДАРСТВЕННЫХ ДОХОДОВ ПО АКМОЛИНСКОЙ ОБЛАСТИ КОМИТЕТА ГОСУДАРСТВЕННЫХ ДОХОДОВ МИНИСТЕРСТВА ФИНАНСОВ РЕСПУБЛИКИ КАЗАХСТАН""",84115,"Деятельность, связанная с налогообложением",111010000,г. КОКШЕТАУ,305,Крупные предприятия
391140000024,"ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ""ПРОКУРАТУРА АКМОЛИНСКОЙ ОБЛАСТИ""",84230,Деятельность в области юстиции и правосудия,111010000,г. КОКШЕТАУ,305,Крупное предприятие (251-500 чел.)
630440000014,"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ""КУПЧАНОВСКОЕ ПСИХОНЕВРОЛОГИЧЕСКОЕ МЕДИКО-СОЦИАЛЬНОЕ УЧРЕЖДЕНИЕ"" АКИМАТА АКМОЛИНСКОЙ ОБЛАСТИ",87300,Деятельность по уходу за престарелыми и инвалидами с обеспечением проживания,114055600,с. КУПЧАНОВКА,305,Крупное предприятие (251-500 чел.)
830340000012,"""РЕСПУБЛИКАНСКОЕ ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ""ВОИНСКАЯ ЧАСТЬ 3517 ВНУТРЕННИХ ВОЙСК МИНИСТЕРСТВА ВНУТРЕННИХ ДЕЛ РЕСПУБЛИКИ КАЗАХСТАН""",84220,Оборонная деятельность,111841100,п. ЗАВОДСКОЙ,305,Крупное предприятие (251-500 чел.)
911240000188,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ПЕРИНАТАЛЬНЫЙ ЦЕНТР"" ПРИ УПРАВЛЕНИИ ЗДРАВООХРАНЕНИЯ АКМОЛИНСКОЙ ОБЛАСТИ",86102,Деятельность родильных домов,111010000,г. КОКШЕТАУ,305,Крупное предприятие (251-500 чел.)
921240000398,"ТОО ""БОГВИ""",01111,"Выращивание зерновых и зернобобовых культур, включая семеноводство",117020100,г. ЩУЧИНСК,305,Крупное предприятие (251-500 чел.)
930240000466,"УЧРЕЖДЕНИЕ ""АКАДЕМИЯ ""КӨКШЕ""",85420,Высшее образование,111010000,г. КОКШЕТАУ,305,Крупное предприятие (251-500 чел.)
930640000522,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""КӨКШЕТАУ СУ АРНАСЫ"" ПРИ АКИМАТЕ ГОРОДА КОКШЕТАУ",36000,"Сбор, обработка и распределение воды",111010000,г. КОКШЕТАУ,305,Крупное предприятие (251-500 чел.)
930640000699,"АО ""АЙДАБУЛЬСКИЙ СПИРТЗАВОД""",20149,Производство прочих основных органических химических веществ,115641100,с. АЙДАБОЛ,305,Крупная компания (251-500 чел.)
940240000309,"ТОО ""УРОЖАЙ""",10611,Производство муки,115230100,с. ЖАКСЫ,305,Крупная компания (251-500 чел.)
940340000898,"АО ""КАЗШПАЛ""",23611,Производство сборных железобетонных и бетонных конструкций и изделий,113430100,п. АРШАЛЫ,305,Крупная компания(251-500 чел.)
940540001176,"АО ""ПЕТРОВСКОЕ""",01111,"Выращивание зерновых и зернобобовых культур, включая семеноводство",116847100,с. ПЕТРОВКА,305,Крупная компания (251-500 чел.)
940740000911,"ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ""ГОСУДАРСТВЕННЫЙ НАЦИОНАЛЬНЫЙ ПРИРОДНЫЙ ПАРК ""БУРАБАЙ"" УПРАВЛЕНИЯ ДЕЛАМИ ПРЕЗИДЕНТА РЕСПУБЛИКИ КАЗАХСТАН""",91042,"Деятельность природных заповедников, охрана дикой природы",117035100,п. БУРАБАЙ,305,Крупное предприятие (251-500 чел.)
940940001273,"ТОО ""ЗАРЕЧНЫЙ""",01111,"Выращивание зерновых и зернобобовых культур, включая семеноводство",114847100,с. ЗАРЕЧНОЕ,305,Крупное предприятие (251-500 чел.)
951040000653,"РЕСПУБЛИКАНСКОЕ ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ""ВОИНСКАЯ ЧАСТЬ 5510 ВНУТРЕННИХ ВОЙСК МИНИСТЕРСТВА ВНУТРЕННИХ ДЕЛ РЕСПУБЛИКИ КАЗАХСТАН""",84240,Деятельность по обеспечению общественного порядка и безопасности,111010000,г. КОКШЕТАУ,305,Крупное предприятие (251-500 чел.)
960440000508,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""АКМОЛИНСКИЙ ОБЛАСТНОЙ ПРОТИВОТУБЕРКУЛЕЗНЫЙ ДИСПАНСЕР ИМЕНИ КОНЫРАТБЕКА КУРМАНБАЕВА"" ПРИ УПРАВЛЕНИИ ЗДРАВООХРАНЕНИЯ АКМОЛИНСКОЙ ОБЛАСТИ",86101,Деятельность больниц широкого профиля и специализированных больниц,111010000,г. КОКШЕТАУ,305,Крупное предприятие (251-500 чел.)
961240001096,"РЕСПУБЛИКАНСКОЕ ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ""НАЦИОНАЛЬНЫЙ УНИВЕРСИТЕТ ОБОРОНЫ"" МИНИСТЕРСТВА ОБОРОНЫ РЕСПУБЛИКИ КАЗАХСТАН",85420,Высшее образование,117020100,г. ЩУЧИНСК,305,Крупное предприятие (251-500 чел.)
970140001150,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""АКМОЛИНСКАЯ ОБЛАСТНАЯ ПСИХИАТРИЧЕСКАЯ БОЛЬНИЦА"" ПРИ УПРАВЛЕНИИ ЗДРАВООХРАНЕНИЯ АКМОЛИНСКОЙ ОБЛАСТИ",86101,Деятельность больниц широкого профиля и специализированных больниц,115635100,п. АЛЕКСЕЕВКА,305,Крупное предприятие (251-500 чел.)
980140002220,"ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ВНУТРЕННИХ ДЕЛ ГОРОДА КОКШЕТАУ ДЕПАРТАМЕНТА ВНУТРЕННИХ ДЕЛ АКМОЛИНСКОЙ ОБЛАСТИ МИНИСТЕРСТВА ВНУТРЕННИХ ДЕЛ РЕСПУБЛИКИ КАЗАХСТАН""",84240,Деятельность по обеспечению общественного порядка и безопасности,111010000,г. КОКШЕТАУ,305,Крупное предприятие (251-500 чел.)
980140004434,"ТОО ""ЛАДЫЖЕНКА""",01111,"Выращивание зерновых и зернобобовых культур, включая семеноводство",113865100,а. ЕСЕНГЕЛЬДЫ,305,Крупное предприятие (251-500 чел.)
980341000711,"АКМОЛИНСКИЙ ОБЛАСТНОЙ ФИЛИАЛ №329900 АКЦИОНЕРНОГО ОБЩЕСТВА ""НАРОДНЫЙ СБЕРЕГАТЕЛЬНЫЙ БАНК КАЗАХСТАНА""",64192,Деятельность сберегательных банков,111010000,г. КОКШЕТАУ,305,Крупное предприятие (251-500 чел.)
980540000743,"ТОО ""БЕЛАГАШ""",01500,Смешанное сельское хозяйство,115237100,с. БЕЛАГАШ,305,Крупное предприятие (251-500 чел.)
990240001673,"ТОО ""ЗАПОРОЖЬЕ""",01111,"Выращивание зерновых и зернобобовых культур, включая семеноводство",115245100,с. ЗАПОРОЖЬЕ,305,Крупное предприятие (251-500 чел.)
990240003075,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""СТЕПНОГОРСКАЯ ГОРОДСКАЯ ПОЛИКЛИНИКА"" ПРИ УПРАВЛЕНИИ ЗДРАВООХРАНЕНИЯ АКМОЛИНСКОЙ ОБЛАСТИ",86210,Общая врачебная практика,111810000,г. СТЕПНОГОРСК,305,Крупное предприятие (251-500 чел.)
990340007507,"РЕСПУБЛИКАНСКОЕ ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ""ГОСУДАРСТВЕННЫЙ НАЦИОНАЛЬНЫЙ ПРИРОДНЫЙ ПАРК ""КОКШЕТАУ"" КОМИТЕТА ЛЕСНОГО И ОХОТНИЧЬЕГО ХОЗЯЙСТВА МИНИСТЕРСТВА ОХРАНЫ ОКРУЖАЮЩЕЙ СРЕДЫ РЕСПУБЛИКИ КАЗАХСТАН",91042,"Деятельность природных заповедников, охрана дикой природы",111010000,г. КОКШЕТАУ,305,Крупное предприятие (251-500 чел.)
990540005220,"ТОО ""ПАРТИЗАНСКОЕ-1""",01111,"Выращивание зерновых и зернобобовых культур, включая семеноводство",114053100,с. ПАРТИЗАНКА,305,Крупное предприятие (251-500 чел.)
990740001522,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""КОКШЕТАУСКАЯ ГОРОДСКАЯ БОЛЬНИЦА"" ПРИ УПРАВЛЕНИИ ЗДРАВООХРАНЕНИЯ АКМОЛИНСКОЙ ОБЛАСТИ",86101,Деятельность больниц широкого профиля и специализированных больниц,111010000,г. КОКШЕТАУ,305,Крупное предприятие (251-500 чел.)
991141005026,"АКМОЛИНСКИЙ ОБЛАСТНОЙ ФИЛИАЛ АО ""КАЗПОЧТА""",53100,Почтовые услуги в соответствии с обязательствами по предоставлению услуг в зоне всеобщего охвата,111010000,г. КОКШЕТАУ,305,Крупная компания (251-500 чел.)
991141005571,"АКМОЛИНСКИЙ ОБЛАСТНОЙ ФИЛИАЛ РЕСПУБЛИКАНСКОГО ГОСУДАРСТВЕННОГО КАЗЕННОГО ПРЕДПРИЯТИЯ ""ГОСУДАРСТВЕННЫЙ ЦЕНТР ПО ВЫПЛАТЕ ПЕНСИЙ МИНИСТЕРСТВА ТРУДА И СОЦИАЛЬНОЙ ЗАЩИТЫ НАСЕЛЕНИЯ РЕСПУБЛИКИ КАЗАХСТАН""",65301,Государственное пенсионное обеспечение,111010000,г. КОКШЕТАУ,305,Крупное предприятие (251-500 чел.)
