BIN,Company,OKED,Activity,KATO,Locality,KRP,Size
980741001615,"ФИЛИАЛ ""ПЕТРОПАВЛОВСКАЯ ДИСТАНЦИЯ ПУТИ N 18"" ДОЧЕРНЕГО ПРЕДПРИЯТИЯ ""ПЕТРОПАВЛОВСКОЕ ОТДЕЛЕНИЕ"" ФЕДЕРАЛЬНОГО ГОСУДАРСТВЕННОГО УНИТАРНОГО ПРЕДПРИЯТИЯ ""ЮЖНО-УРАЛЬСКАЯ ЖЕЛЕЗНАЯ ДОРОГА"" МИНИСТЕРСТВА ПУТЕЙ СООБЩЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ",52211,Эксплуатация железных дорог,591010000,г. Петропавловск,310,Крупная организация (501 - 1000 чел.)
980741001625,"ФИЛИАЛ ""ВАГОННОЕ ДЕПО"" ДОЧЕРНЕГО ПРЕДПРИЯТИЯ ""ПЕТРОПАВЛОВСКОЕ ОТДЕЛЕНИЕ"" ФЕДЕРАЛЬНОГО ГОСУДАРСТВЕННОГО УНИТАРНОГО ПРЕДПРИЯТИЯ ""ЮЖНО-УРАЛЬСКАЯ ЖЕЛЕЗНАЯ ДОРОГА"" МИНИСТЕРСТВА ПУТЕЙ СООБЩЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ",52211,Эксплуатация железных дорог,591010000,г. Петропавловск,310,Крупная организация (501 - 1000 чел.)
990140000186,"АО ""СЕВКАЗЭНЕРГО""",35111,Производство электроэнергии тепловыми электростанциями,591010000,г. Петропавловск,310,Крупная компания (501 - 1000 чел.)
990240005745,"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""3-Я ГОРОДСКАЯ БОЛЬНИЦА АКИМАТА СЕВЕРО-КАЗАХСТАНСКОЙ ОБЛАСТИ МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИ КАЗАХСТАН""",86101,Деятельность больниц широкого профиля и специализированных больниц,591010000,г. Петропавловск,310,Крупная организация (501 - 1000 чел.)
990240005923,"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ОБЛАСТНАЯ БОЛЬНИЦА"" АКИМАТА СЕВЕРО-КАЗАХСТАНСКОЙ ОБЛАСТИ МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИ КАЗАХСТАН""",86101,Деятельность больниц широкого профиля и специализированных больниц,591010000,г. Петропавловск,310,Крупная организация (501 - 1000 чел.)
990340003534,"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""АЙЫРТАУСКАЯ ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА"" АКИМАТА СЕВЕРО-КАЗАХСТАНСКОЙ ОБЛАСТИ МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИ КАЗАХСТАН""",86101,Деятельность больниц широкого профиля и специализированных больниц,593230100,с. Саумалколь,310,Крупная организация (501 - 1000 чел.)
990340004780,"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА РАЙОНА МАГЖАНА ЖУМАБАЕВА"" АКИМАТА СЕВЕРО-КАЗАХСТАНСКОЙ ОБЛАСТИ МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИ КАЗАХСТАН",86101,Деятельность больниц широкого профиля и специализированных больниц,593620100,г. Булаево,310,Крупная организация (501 - 1000 чел.)
990340007814,"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА РАЙОНА ИМЕНИ ГАБИТА МУСРЕПОВА"" АКИМАТА СЕВЕРО-КАЗАХСТАНСКОЙ ОБЛАСТИ МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИ КАЗАХСТАН",86101,Деятельность больниц широкого профиля и специализированных больниц,596630100,с. Новоишимское,310,Крупная организация (501 - 1000 чел.)
БИН,Название предприятия / организации,ОКЭД,Отрасль деятельности,КАТО,Населённый пункт,КРП,Размер предприятия
000140004789,"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ОБЛАСТНОЙ ЦЕНТР СКОРОЙ МЕДИЦИНСКОЙ ПОМОЩИ"" АКИМАТА СЕВЕРО-КАЗАХСТАНСКОЙ ОБЛАСТИ МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИ КАЗАХСТАН""",86900,Прочая деятельность по охране здоровья,591010000,г. Петропавловск,305,Крупное предприятие (251 - 500 чел.)
000440004591,"ТОО ""СОВЕТ-СК""",01111,"Выращивание зерновых и зернобобовых культур, включая семеноводство",593673100,с. Советское,305,Крупная компания (251 - 500 чел.)
000840000612,"ТОО ""ПЕТРОПАВЛОВСКИЙ ЛИКЕРОВОДОЧНЫЙ ЗАВОД""",11010,"Дистилляция, ректификация и смешивание спиртных напитков",591010000,г. Петропавловск,305,Крупное предприятие (251 - 500 чел.)
010840003778,"ТОО ""СОЛТҮСТІК ЭНЕРГО ОРТАЛЫҚ""",35130,Распределение электроэнергии,596020100,г. Тайынша,305,Крупная компания (251 - 500 чел.)
030640001837,"ТОО ""СРЕДАЗЭНЕРГОМОНТАЖ ПЕТРОПАВЛОВСК""",33121,Ремонт и техническое обслуживание механического оборудования,591010000,г. Петропавловск,305,Крупная компания (251 - 500 чел.)
031241007661,"Филиал АО ""ЛОКОМОТИВ"" - ""ЖАНА-ЕСИЛЬСКОЕ ЭКСПЛУАТАЦИОННОЕ ЛОКОМОТИВНОЕ ДЕПО""",52211,Эксплуатация железных дорог,596630105,ст. Новоишимская,305,Крупная компания (251 - 500 чел.)
040640004576,"ТОО ""АГРОФИРМА ЭКСИМНАН""",01111,"Выращивание зерновых и зернобобовых культур, включая семеноводство",596073700,с. Петровка,305,Крупная компания (251 - 500 чел.)
040941005154,"ФИЛИАЛ ТОО ""КОКШЕТАУ ЭНЕРГО"" ТАЙЫНШИНСКИЙ РАЙОН ЭЛЕКТРИЧЕСКИХ СЕТЕЙ",35120,Передача электроэнергии,596020100,г. Тайынша,305,Крупное предприятие (251 - 500 чел.)
041240006293,"ТОО ""НЕЖИНКА-ЕРКЕ""",01500,Смешанное сельское хозяйство,596649100,с. Нежинка,305,Крупная компания (251 - 500 чел.)
050240008744,"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ОБЛАСТНОЙ ОНКОЛОГИЧЕСКИЙ ДИСПАНСЕР"" АКИМАТА СЕВЕРО-КАЗАХСТАНСКОЙ ОБЛАСТИ МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИ КАЗАХСТАН""",86101,Деятельность больниц широкого профиля и специализированных больниц,591010000,г. Петропавловск,305,Крупное предприятие (251 - 500 чел.)
070640013203,"ТОО ""ВИКТОРИЯ 2003""",01111,"Выращивание зерновых и зернобобовых культур, включая семеноводство",596020100,г. Тайынша,305,Крупная компания (251 - 500 чел.)
071140004477,"ТОО ""НАНИНВЕСТ КОНДИТЕР""",10710,"Производство хлеба; производство свежих мучных кондитерских изделий, тортов и пирожных",591010000,г. Петропавловск,305,Крупная компания (251 - 500 чел.)
080340021027,"ТОО ""АВТОТРАНСПОРТНОЕ ПРЕДПРИЯТИЕ СЕВКАЗЭНЕРГО""",49410,Грузовые перевозки автомобильным транспортом,591010000,г. Петропавловск,305,Крупная компания (251 - 500 чел.)
081240017761,"РЕСПУБЛИКАНСКОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""СЕВЕРО-КАЗАХСТАНСКИЙ ОБЛАСТНОЙ ЦЕНТР САНИТАРНО-ЭПИДЕМИОЛОГИЧЕСКОЙ ЭКСПЕРТИЗЫ"" КОМИТЕТА ГОСУДАРСТВЕННОГО САНИТАРНО-ЭПИДЕМИОЛОГИЧЕСКОГО НАДЗОРА МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИ КАЗАХСТАН""",71201,Деятельность санитарно-эпидемиологических учреждений,591010000,г. Петропавловск,305,Крупное предприятие (251 - 500 чел.)
121140014179,"ТОО ""СЕВЕРНАЯ ТОПЛИВНАЯ КОМПАНИЯ""",46716,Оптовая торговля автомобильным бензином,591010000,г. Петропавловск,305,Крупная компания (251 - 500 чел.)
320340000016,"ГОС. УЧРЕЖДЕНИЕ ""ПРОКУРАТУРА СЕВЕРО-КАЗАХСТАНСКОЙ ОБЛАСТИ""",84230,Деятельность в области юстиции и правосудия,591010000,г. Петропавловск,305,Крупное предприятие (251 - 500 чел.)
920440000253,"КОММАНДИТНОЕ ТОВАРИЩЕСТВО ""ЗЕНЧЕНКО И КОМПАНИЯ""",01111,"Выращивание зерновых и зернобобовых культур, включая семеноводство",595055100,с. Новоникольское,305,Крупное предприятие (251 - 500 чел.)
941040001203,"ТОО ""ВЭЛТА""",46341,Оптовая торговля напитками,591010000,г. Петропавловск,305,Крупная компания (251 - 500 чел.)
950440000566,"ТОО ""ОСНОВАНИЕ""",41201,Строительство жилых зданий,591010000,г. Петропавловск,305,Крупная компания (251 - 500 чел.)
951240001014,"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""ОБЛАСТНОЙ ПРОТИВОТУБЕРКУЛЕЗНЫЙ ДИСПАНСЕР"" АКИМАТА СЕВЕРО-КАЗАХСТАНСКОЙ ОБЛАСТИ МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИ КАЗАХСТАН""",86101,Деятельность больниц широкого профиля и специализированных больниц,591010000,г. Петропавловск,305,Крупное предприятие (251 - 500 чел.)
960140000795,"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ПСИХОНЕВРОЛОГИЧЕСКИЙ ДИСПАНСЕР"" АКИМАТА СЕВЕРО-КАЗАХСТАНСКОЙ ОБЛАСТИ МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИ КАЗАХСТАН",86101,Деятельность больниц широкого профиля и специализированных больниц,591010000,г. Петропавловск,305,Крупное предприятие (251 - 500 чел.)
960840001025,"АО ""СУЛТАН-ЭЛЕВАТОР-МЕЛЬНИЧНО-МАКАРОННЫЙ КОМПЛЕКС""",10730,Производство макаронных изделий,591010000,г. Петропавловск,305,Крупная компания (251 - 500 чел.)
970340001217,"ТОО ""ДРУЖБА""",01111,"Выращивание зерновых и зернобобовых культур, включая семеноводство",596643100,с. Дружба,305,Крупная компания (251 - 500 чел.)
970540000830,"ГОС. УЧРЕЖДЕНИЕ ""ВОЕННЫЙ ИНСТИТУТ ВНУТРЕННИХ ВОЙСК МИНИСТЕРСТВА ВНУТРЕННИХ ДЕЛ РЕСПУБЛИКИ КАЗАХСТАН""",85420,Высшее образование,591010000,г. Петропавловск,305,Крупное предприятие (251 - 500 чел.)
970541000172,"СЕВЕРО-КАЗАХСТАНСКИЙ ОБЛАСТНОЙ ФИЛИАЛ № 259900 АКЦИОНЕРНОГО ОБЩЕСТВА ""НАРОДНЫЙ СБЕРЕГАТЕЛЬНЫЙ БАНК КАЗАХСТАНА""",64192,Деятельность сберегательных банков,591010000,г. Петропавловск,305,Крупное предприятие (251 - 500 чел.)
970941003042,"СЕВЕРО-КАЗАХСТАНСКИЙ ОБЛАСТНОЙ ФИЛИАЛ РЕСПУБЛИКАНСКОГО ГОСУДАРСТВЕННОГО КАЗЕННОГО ПРЕДПРИЯТИЯ ""ГОСУДАРСТВЕННЫЙ ЦЕНТР ПО ВЫПЛАТЕ ПЕНСИЙ МИНИСТЕРСТВА ТРУДА И СОЦИАЛЬНОЙ ЗАЩИТЫ НАСЕЛЕНИЯ РЕСПУБЛИКИ КАЗАХСТАН""",65301,Государственное пенсионное обеспечение,591010000,г. Петропавловск,305,Крупное предприятие (251 - 500 чел.)
980240004031,"ТОО ""ЧЕРКАССКОЕ""",01410,Разведение молочных пород скота,595859100,с. Черкасское,305,Крупная компания (251 - 500 чел.)
980540000694,"ТОО ""НАМЫС""",01500,Смешанное сельское хозяйство,596647300,с. Ставрополка,305,Крупная компания (251 - 500 чел.)
980640001636,"ТОО ""АЗКО""",01500,Смешанное сельское хозяйство,596647500,с. Урожайное,305,Крупная компания (251 - 500 чел.)
980741001417,"ФИЛИАЛ ""ДИСТАНЦИЯ ЭЛЕКТРОСНАБЖЕНИЯ № 4"" ДОЧЕРНЕГО ПРЕДПРИЯТИЯ ""ПЕТРОПАВЛОВСКОЕ ОТДЕЛЕНИЕ"" ФЕДЕРАЛЬНОГО ГОСУДАРСТВЕННОГО УНИТАРНОГО ПРЕДПРИЯТИЯ ""ЮЖНО-УРАЛЬСКАЯ ЖЕЛЕЗНАЯ ДОРОГА"" МИНИСТЕРСТВА ПУТЕЙ СООБЩЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ",52211,Эксплуатация железных дорог,591010000,г. Петропавловск,305,Крупное предприятие (251 - 500 чел.)
980741001447,"ФИЛИАЛ ""СТАНЦИЯ ПЕТРОПАВЛОВСК"" ДОЧЕРНЕГО ПРЕДПРИЯТИЯ ""ПЕТРОПАВЛОВСКОЕ ОТДЕЛЕНИЕ"" ФЕДЕРАЛЬНОГО ГОСУДАРСТВЕННОГО УНИТАРНОГО ПРЕДПРИЯТИЯ ЮЖНО-УРАЛЬСКАЯ ЖЕЛЕЗНАЯ ДОРОГА МИНИСТЕРСТВА ПУТЕЙ СООБЩЕНИЯ РОССИИЙСКОЙ ФЕДЕРАЦИИ",52211,Эксплуатация железных дорог,591010000,г. Петропавловск,305,Крупное предприятие (251 - 500 чел.)
980741001457,"ФИЛИАЛ ""ДИСТАНЦИЯ ГРАЖДАНСКИХ СООРУЖЕНИЙ, ВОДОСНАБЖЕНИЯ И ВОДООТВЕДЕНИЯ"" (НГЧВ-4) ДОЧЕРНЕГО ПРЕДПРИЯТИЯ ""ПЕТРОПАВЛОВСКОЕ ОТДЕЛЕНИЕ"" ФЕДЕРАЛЬНОГО ГОСУДАРСТВЕННОГО УНИТАРНОГО ПРЕДПРИЯТИЯ ""ЮЖНО-УРАЛЬСКАЯ ЖЕЛЕЗНАЯ ДОРОГА МИНИСТЕРСТВА ПУТЕЙ СООБЩЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ",81100,Комплексное обслуживание объектов,591010000,г. Петропавловск,305,Крупное предприятие (251 - 500 чел.)
980741001556,"ФИЛИАЛ ""ДИСТАНЦИЯ СИГНАЛИЗАЦИИ И СВЯЗИ № 2"" ДОЧЕРНЕГО ПРЕДПРИЯТИЯ ""ПЕТРОПАВЛОВСКОЕ ОТДЕЛЕНИЕ"" ФЕДЕРАЛЬНОГО ГОСУДАРСТВЕННОГО УНИТАРНОГО ПРЕДПРИЯТИЯ ""ЮЖНО-УРАЛЬСКАЯ ЖЕЛЕЗНАЯ ДОРОГА"" МИНИСТЕРСТВА ПУТЕЙ СООБЩЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""",52211,Эксплуатация железных дорог,591010000,г. Петропавловск,305,Крупное предприятие (251 - 500 чел.)
980741001635,"ФИЛИАЛ ""ПУТЕВАЯ МАШИННАЯ СТАНЦИЯ № 175"" ДОЧЕРНЕГО ПРЕДПРИЯТИЯ ""ПЕТРОПАВЛОВСКОЕ ОТДЕЛЕНИЕ"" ФЕДЕРАЛЬНОГО ГОСУДАРСТВЕННОГО УНИТАРНОГО ПРЕДПРИЯТИЯ ""ЮЖНО-УРАЛЬСКАЯ ЖЕЛЕЗНАЯ ДОРОГА"" МИНИСТЕРСТВА ПУТЕЙ СООБЩЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ",52211,Эксплуатация железных дорог,591010000,г. Петропавловск,305,Крупное предприятие (251 - 500 чел.)
980940002685,"ТОО ""БЕРЕКЕ-АГРО""",01500,Смешанное сельское хозяйство,596643200,с. Володарское,305,Крупная компания (251 - 500 чел.)
990140000176,"ТОО ""ПЕТРОПАВЛОВСКИЕ ТЕПЛОВЫЕ СЕТИ""",35303,Теплоснабжение,591010000,г. Петропавловск,305,Крупная компания (251 - 500 чел.)
990240005061,"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ОБЛАСТНОЙ ПЕРИНАТАЛЬНЫЙ ЦЕНТР"" АКИМАТА СЕВЕРО-КАЗАХСТАНСКОЙ ОБЛАСТИ МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИ КАЗАХСТАН",86101,Деятельность больниц широкого профиля и специализированных больниц,591010000,г. Петропавловск,305,Крупное предприятие (251 - 500 чел.)
990240006189,"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ДЕТСКАЯ ОБЛАСТНАЯ БОЛЬНИЦА"" АКИМАТА СЕВЕРО-КАЗАХСТАНСКОЙ ОБЛАСТИ МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИ КАЗАХСТАН",86101,Деятельность больниц широкого профиля и специализированных больниц,591010000,г. Петропавловск,305,Крупное предприятие (251 - 500 чел.)
