BIN,Company,OKED,Activity,KATO,Locality,KRP,Size
101240019050,"ГОС. УЧРЕЖДЕНИЕ ""КАНЦЕЛЯРИЯ СЕВЕРО-КАЗАХСТАНСКОГО ОБЛАСТНОГО СУДА ДЕПАРТАМЕНТА ПО ОБЕСПЕЧЕНИЮ ДЕЯТЕЛЬНОСТИ СУДОВ ПРИ ВЕРХОВНОМ СУДЕ РЕСПУБЛИКИ КАЗАХСТАН (АППАРАТА ВЕРХОВНОГО СУДА РЕСПУБЛИКИ КАЗАХСТАН)""",84230,Деятельность в области юстиции и правосудия,591010000,г. Петропавловск,310,Крупное предприятие (501 - 1000 чел.)
111241020913,"ФИЛИАЛ РЕСПУБЛИКАНСКОГО ГОСУДАРСТВЕННОГО ПРЕДПРИЯТИЯ ""ЦЕНТР ОБСЛУЖИВАНИЯ НАСЕЛЕНИЯ"" ПО СЕВЕРО - КАЗАХСТАНСКОЙ ОБЛАСТИ",84112,Деятельность региональных органов управления,591010000,г. Петропавловск,310,Крупное предприятие (501 - 1000 чел.)
121140014179,"ТОО ""СЕВЕРНАЯ ТОПЛИВНАЯ КОМПАНИЯ""",46716,Оптовая торговля автомобильным бензином,591010000,г. Петропавловск,305,Крупная организация (251 - 500 чел.)
320340000016,"ГОС. УЧРЕЖДЕНИЕ ""ПРОКУРАТУРА СЕВЕРО-КАЗАХСТАНСКОЙ ОБЛАСТИ""",84230,Деятельность в области юстиции и правосудия,591010000,г. Петропавловск,305,Крупная организация (251 - 500 чел.)
910140000121,"ГОС. УЧРЕЖДЕНИЕ ""ДЕПАРТАМЕНТ ВНУТРЕННИХ ДЕЛ СЕВЕРО-КАЗАХСТАНСКОЙ ОБЛАСТИ""",84240,Деятельность по обеспечению общественного порядка и безопасности,591010000,г. Петропавловск,311,Крупная компания (от 1001 чел.)
931240000210,"АО ""ПЕТРОПАВЛОВСКИЙ ЗАВОД ТЯЖЕЛОГО МАШИНОСТРОЕНИЯ""",28992,Производство нефтегазоперерабатывающего оборудования,591010000,г. Петропавловск,311,Крупная компания (от 1001 чел.)
931240000240,"АО ""ЗИКСТО""",30200,Производство железнодорожных локомотивов и подвижного состава (без ремонта),591010000,г. Петропавловск,311,Крупная компания (от 1001 чел.)
931240000558,"АО ""ЗАВОД ИМ С М КИРОВА""",27903,Производство электросигнального оборудования,591010000,г. Петропавловск,310,Крупное предприятие (501 - 1000 чел.)
940240000636,"ГОС. УЧРЕЖДЕНИЕ ""ВОИНСКАЯ ЧАСТЬ 6637 ВНУТРЕННИХ ВОЙСК МИНИСТЕРСТВА ВНУТРЕННИХ ДЕЛ РЕСПУБЛИКИ КАЗАХСТАН""",84220,Оборонная деятельность,591010000,г. Петропавловск,310,Крупное предприятие (501 - 1000 чел.)
940640000716,"ТОО ""РАДУГА""",46909,Оптовая торговля широким ассортиментом товаров без какой-либо конкретизации,591010000,г. Петропавловск,310,Крупное предприятие (501 - 1000 чел.)
941040001203,"ТОО ""ВЭЛТА""",46341,Оптовая торговля напитками,591010000,г. Петропавловск,305,Крупная организация (251 - 500 чел.)
950440000566,"ТОО ""ОСНОВАНИЕ""",41201,Строительство жилых зданий,591010000,г. Петропавловск,305,Крупная организация (251 - 500 чел.)
951240001014,"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""ОБЛАСТНОЙ ПРОТИВОТУБЕРКУЛЕЗНЫЙ ДИСПАНСЕР"" АКИМАТА СЕВЕРО-КАЗАХСТАНСКОЙ ОБЛАСТИ МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИ КАЗАХСТАН""",86101,Деятельность больниц широкого профиля и специализированных больниц,591010000,г. Петропавловск,305,Крупная организация (251 - 500 чел.)
960140000795,"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ПСИХОНЕВРОЛОГИЧЕСКИЙ ДИСПАНСЕР"" АКИМАТА СЕВЕРО-КАЗАХСТАНСКОЙ ОБЛАСТИ МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИ КАЗАХСТАН",86101,Деятельность больниц широкого профиля и специализированных больниц,591010000,г. Петропавловск,305,Крупная организация (251 - 500 чел.)
960340000702,"РЕСПУБЛИКАНСКОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""СЕВЕРО-КАЗАХСТАНСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ИМЕНИ МАНАША КОЗЫБАЕВА"" МИНИСТЕРСТВА ОБРАЗОВАНИЯ И НАУКИ РЕСПУБЛИКИ КАЗАХСТАН",85420,Высшее образование,591010000,г. Петропавловск,311,Крупная компания (от 1001 чел.)
960840001025,"АО ""СУЛТАН-ЭЛЕВАТОР-МЕЛЬНИЧНО-МАКАРОННЫЙ КОМПЛЕКС""",10730,Производство макаронных изделий,591010000,г. Петропавловск,305,Крупная организация (251 - 500 чел.)
970540000830,"ГОС. УЧРЕЖДЕНИЕ ""ВОЕННЫЙ ИНСТИТУТ ВНУТРЕННИХ ВОЙСК МИНИСТЕРСТВА ВНУТРЕННИХ ДЕЛ РЕСПУБЛИКИ КАЗАХСТАН""",85420,Высшее образование,591010000,г. Петропавловск,305,Крупная организация (251 - 500 чел.)
970541000172,"СЕВЕРО-КАЗАХСТАНСКИЙ ОБЛАСТНОЙ ФИЛИАЛ № 259900 АКЦИОНЕРНОГО ОБЩЕСТВА ""НАРОДНЫЙ СБЕРЕГАТЕЛЬНЫЙ БАНК КАЗАХСТАНА""",64192,Деятельность сберегательных банков,591010000,г. Петропавловск,305,Крупная организация (251 - 500 чел.)
970941000602,"СЕВЕРО-КАЗАХСТАНСКАЯ ОБЛАСТНАЯ ДИРЕКЦИЯ ТЕЛЕКОММУНИКАЦИЙ - ФИЛИАЛ АКЦИОНЕРНОГО ОБЩЕСТВА ""КАЗАХТЕЛЕКОМ""",61100,Проводная телекоммуникационная связь,591010000,г. Петропавловск,311,Крупная компания (от 1001 чел.)
970941003042,"СЕВЕРО-КАЗАХСТАНСКИЙ ОБЛАСТНОЙ ФИЛИАЛ РЕСПУБЛИКАНСКОГО ГОСУДАРСТВЕННОГО КАЗЕННОГО ПРЕДПРИЯТИЯ ""ГОСУДАРСТВЕННЫЙ ЦЕНТР ПО ВЫПЛАТЕ ПЕНСИЙ МИНИСТЕРСТВА ТРУДА И СОЦИАЛЬНОЙ ЗАЩИТЫ НАСЕЛЕНИЯ РЕСПУБЛИКИ КАЗАХСТАН""",65301,Государственное пенсионное обеспечение,591010000,г. Петропавловск,305,Крупная организация (251 - 500 чел.)
980440001669,"ДОЧЕРНЕЕ ПРЕДПРИЯТИЕ ""ПЕТРОПАВЛОВСКОЕ ОТДЕЛЕНИЕ"" ФЕДЕРАЛЬНОГО ГОСУДАРСТВЕННОГО УНИТАРНОГО ПРЕДПРИЯТИЯ ""ЮЖНО-УРАЛЬСКАЯ ЖЕЛЕЗНАЯ ДОРОГА"" МИНИСТЕРСТВА ПУТЕЙ СООБЩЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ",52211,Эксплуатация железных дорог,591010000,г. Петропавловск,311,Крупная компания (от 1001 чел.)
980741001417,"ФИЛИАЛ ""ДИСТАНЦИЯ ЭЛЕКТРОСНАБЖЕНИЯ № 4"" ДОЧЕРНЕГО ПРЕДПРИЯТИЯ ""ПЕТРОПАВЛОВСКОЕ ОТДЕЛЕНИЕ"" ФЕДЕРАЛЬНОГО ГОСУДАРСТВЕННОГО УНИТАРНОГО ПРЕДПРИЯТИЯ ""ЮЖНО-УРАЛЬСКАЯ ЖЕЛЕЗНАЯ ДОРОГА"" МИНИСТЕРСТВА ПУТЕЙ СООБЩЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ",52211,Эксплуатация железных дорог,591010000,г. Петропавловск,305,Крупная организация (251 - 500 чел.)
980741001447,"ФИЛИАЛ ""СТАНЦИЯ ПЕТРОПАВЛОВСК"" ДОЧЕРНЕГО ПРЕДПРИЯТИЯ ""ПЕТРОПАВЛОВСКОЕ ОТДЕЛЕНИЕ"" ФЕДЕРАЛЬНОГО ГОСУДАРСТВЕННОГО УНИТАРНОГО ПРЕДПРИЯТИЯ ЮЖНО-УРАЛЬСКАЯ ЖЕЛЕЗНАЯ ДОРОГА МИНИСТЕРСТВА ПУТЕЙ СООБЩЕНИЯ РОССИИЙСКОЙ ФЕДЕРАЦИИ",52211,Эксплуатация железных дорог,591010000,г. Петропавловск,305,Крупная организация (251 - 500 чел.)
980741001457,"ФИЛИАЛ ""ДИСТАНЦИЯ ГРАЖДАНСКИХ СООРУЖЕНИЙ, ВОДОСНАБЖЕНИЯ И ВОДООТВЕДЕНИЯ"" (НГЧВ-4) ДОЧЕРНЕГО ПРЕДПРИЯТИЯ ""ПЕТРОПАВЛОВСКОЕ ОТДЕЛЕНИЕ"" ФЕДЕРАЛЬНОГО ГОСУДАРСТВЕННОГО УНИТАРНОГО ПРЕДПРИЯТИЯ ""ЮЖНО-УРАЛЬСКАЯ ЖЕЛЕЗНАЯ ДОРОГА МИНИСТЕРСТВА ПУТЕЙ СООБЩЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ",81100,Комплексное обслуживание объектов,591010000,г. Петропавловск,305,Крупная организация (251 - 500 чел.)
980741001497,"ФИЛИАЛ ""ЛОКОМОТИВНОЕ ДЕПО"" ДОЧЕРНЕГО ПРЕДПРИЯТИЯ ""ПЕТРОПАВЛОВСКОЕ ОТДЕЛЕНИЕ"" ФЕДЕРАЛЬНОГО ГОСУДАРСТВЕННОГО УНИТАРНОГО ПРЕДПРИЯТИЯ ""ЮЖНО-УРАЛЬСКАЯ ЖЕЛЕЗНАЯ ДОРОГА"" МИНИСТЕРСТВА ПУТЕЙ СООБЩЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ",52211,Эксплуатация железных дорог,591010000,г. Петропавловск,311,Крупная компания (от 1001 чел.)
980741001556,"ФИЛИАЛ ""ДИСТАНЦИЯ СИГНАЛИЗАЦИИ И СВЯЗИ № 2"" ДОЧЕРНЕГО ПРЕДПРИЯТИЯ ""ПЕТРОПАВЛОВСКОЕ ОТДЕЛЕНИЕ"" ФЕДЕРАЛЬНОГО ГОСУДАРСТВЕННОГО УНИТАРНОГО ПРЕДПРИЯТИЯ ""ЮЖНО-УРАЛЬСКАЯ ЖЕЛЕЗНАЯ ДОРОГА"" МИНИСТЕРСТВА ПУТЕЙ СООБЩЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ""",52211,Эксплуатация железных дорог,591010000,г. Петропавловск,305,Крупная организация (251 - 500 чел.)
980741001615,"ФИЛИАЛ ""ПЕТРОПАВЛОВСКАЯ ДИСТАНЦИЯ ПУТИ N 18"" ДОЧЕРНЕГО ПРЕДПРИЯТИЯ ""ПЕТРОПАВЛОВСКОЕ ОТДЕЛЕНИЕ"" ФЕДЕРАЛЬНОГО ГОСУДАРСТВЕННОГО УНИТАРНОГО ПРЕДПРИЯТИЯ ""ЮЖНО-УРАЛЬСКАЯ ЖЕЛЕЗНАЯ ДОРОГА"" МИНИСТЕРСТВА ПУТЕЙ СООБЩЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ",52211,Эксплуатация железных дорог,591010000,г. Петропавловск,310,Крупное предприятие (501 - 1000 чел.)
980741001625,"ФИЛИАЛ ""ВАГОННОЕ ДЕПО"" ДОЧЕРНЕГО ПРЕДПРИЯТИЯ ""ПЕТРОПАВЛОВСКОЕ ОТДЕЛЕНИЕ"" ФЕДЕРАЛЬНОГО ГОСУДАРСТВЕННОГО УНИТАРНОГО ПРЕДПРИЯТИЯ ""ЮЖНО-УРАЛЬСКАЯ ЖЕЛЕЗНАЯ ДОРОГА"" МИНИСТЕРСТВА ПУТЕЙ СООБЩЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ",52211,Эксплуатация железных дорог,591010000,г. Петропавловск,310,Крупное предприятие (501 - 1000 чел.)
980741001635,"ФИЛИАЛ ""ПУТЕВАЯ МАШИННАЯ СТАНЦИЯ № 175"" ДОЧЕРНЕГО ПРЕДПРИЯТИЯ ""ПЕТРОПАВЛОВСКОЕ ОТДЕЛЕНИЕ"" ФЕДЕРАЛЬНОГО ГОСУДАРСТВЕННОГО УНИТАРНОГО ПРЕДПРИЯТИЯ ""ЮЖНО-УРАЛЬСКАЯ ЖЕЛЕЗНАЯ ДОРОГА"" МИНИСТЕРСТВА ПУТЕЙ СООБЩЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ",52211,Эксплуатация железных дорог,591010000,г. Петропавловск,305,Крупная организация (251 - 500 чел.)
990140000176,"ТОО ""ПЕТРОПАВЛОВСКИЕ ТЕПЛОВЫЕ СЕТИ""",35303,Теплоснабжение,591010000,г. Петропавловск,305,Крупная организация (251 - 500 чел.)
990140000186,"АО ""СЕВКАЗЭНЕРГО""",35111,Производство электроэнергии тепловыми электростанциями,591010000,г. Петропавловск,310,Крупное предприятие (501 - 1000 чел.)
990140000196,"АО ""СЕВЕРО-КАЗАХСТАНСКАЯ РАСПРЕДЕЛИТЕЛЬНАЯ ЭЛЕКТРОСЕТЕВАЯ КОМПАНИЯ""",35130,Распределение электроэнергии,591010000,г. Петропавловск,311,Крупная компания (от 1001 чел.)
990240005061,"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ОБЛАСТНОЙ ПЕРИНАТАЛЬНЫЙ ЦЕНТР"" АКИМАТА СЕВЕРО-КАЗАХСТАНСКОЙ ОБЛАСТИ МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИ КАЗАХСТАН",86101,Деятельность больниц широкого профиля и специализированных больниц,591010000,г. Петропавловск,305,Крупная организация (251 - 500 чел.)
990240005745,"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""3-Я ГОРОДСКАЯ БОЛЬНИЦА АКИМАТА СЕВЕРО-КАЗАХСТАНСКОЙ ОБЛАСТИ МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИ КАЗАХСТАН""",86101,Деятельность больниц широкого профиля и специализированных больниц,591010000,г. Петропавловск,310,Крупное предприятие (501 - 1000 чел.)
990240005923,"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ОБЛАСТНАЯ БОЛЬНИЦА"" АКИМАТА СЕВЕРО-КАЗАХСТАНСКОЙ ОБЛАСТИ МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИ КАЗАХСТАН""",86101,Деятельность больниц широкого профиля и специализированных больниц,591010000,г. Петропавловск,310,Крупное предприятие (501 - 1000 чел.)
990240006189,"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ДЕТСКАЯ ОБЛАСТНАЯ БОЛЬНИЦА"" АКИМАТА СЕВЕРО-КАЗАХСТАНСКОЙ ОБЛАСТИ МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИ КАЗАХСТАН",86101,Деятельность больниц широкого профиля и специализированных больниц,591010000,г. Петропавловск,305,Крупная организация (251 - 500 чел.)
990340006488,"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""КАРДИОЛОГИЧЕСКИЙ ЦЕНТР"" АКИМАТА СЕВЕРО-КАЗАХСТАНСКОЙ ОБЛАСТИ МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИ КАЗАХСТАН",86101,Деятельность больниц широкого профиля и специализированных больниц,591010000,г. Петропавловск,305,Крупная организация (251 - 500 чел.)
990340006618,"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ГОРОДСКАЯ ПОЛИКЛИНИКА № 3"" АКИМАТА СЕВЕРО-КАЗАХСТАНСКОЙ ОБЛАСТИ МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИ КАЗАХСТАН",86210,Общая врачебная практика,591010000,г. Петропавловск,305,Крупная организация (251 - 500 чел.)
991141004971,"СЕВЕРО-КАЗАХСТАНСКИЙ ОБЛАСТНОЙ ФИЛИАЛ АКЦИОНЕРНОГО ОБЩЕСТВА ""КАЗПОЧТА""",53100,Почтовые услуги в соответствии с обязательствами по предоставлению услуг в зоне всеобщего охвата,591010000,г. Петропавловск,305,Крупная организация (251 - 500 чел.)
991240002892,"ТОО ""СПЕЦИАЛЬНОЕ АГЕНТСТВО ""БАРС""",80100,Деятельность частных охранных служб,591010000,г. Петропавловск,305,Крупная организация (251 - 500 чел.)
