BIN,location,tax_payment_2021,tax_payment_2022,tax_payment_2023,tax_payment_2024,tax_payment_2025,degreeofrisk,executive,phone,email
101241019581,,57149982.5,42327452.2,51478898.0,61787749.2,47192.0,,,,
110240020589,,80492331.8,99294159.0,105083166.3,102123327.9,63037829.0,,,,
110641003406,,0,0,0,0,0,,,,
110940004403,,139534864.0,134377361.5,169043320.0,175649921.4,39598612.9,,,,
140240025446,,,,,,,,,,
890140000056,,69316096.4,101219653.2,97331459.0,154043978.6,21436469.0,,,,
940140001155,,24320196.7,66490931.0,20511965.7,719233.9,2115472.4,,,,
941040001085,,0,0,0,0,0,,,,
950340000502,,0,0,0,0,0,,,,
960140000428,,97611636.1,138454381.0,125971943.6,159951932.4,49738827.0,,,,
960540000343,,445636952.3,107955542.4,144916908.7,159886269.2,1389386.0,,,,
961140000212,,403621169.5,654334239.9,403890282.1,682610944.3,285980118.2,,,,
970440002506,,68228702.8,77104889.1,91878292.1,91281101.9,35185961.8,,,,
970540002034,,80007791.8,97169361.0,107956410.5,115512023.0,47730105.0,,,,
970540002460,,38456161.5,56348652.0,35156364.0,42701136.7,6337736.3,,,,
980940002972,,346201309.8,421105089.2,609941811.9,550877936.3,484529720.6,,,,
990140004248,,43810903.6,53933693.8,68361047.9,71208113.4,12303669.8,,,,
990140004525,,84987183.0,92097577.7,58192699.0,130014407.8,26709543.0,,,,
990141004560,,0,0,0,0,0,,,,
991140000357,,7070414890.9,11587886790.4,8242249650.1,8226615208.0,1352611878.4,,,,
