BIN,location,tax_payment_2021,tax_payment_2022,tax_payment_2023,tax_payment_2024,tax_payment_2025,degreeofrisk,executive,phone,email
981240000488,,797132613.7,3598139099.0,4935871132.5,2928425497.5,251215034.8,,,,
990340000301,,337025900.5,459853059.8,564358923.6,659602657.7,56257632.5,,,,
990640002755,,42551487.7,57033846.6,75272264.0,78786384.1,22116389.1,,,,
000340005477,,88625966.9,84834353.6,223386474.2,191058750.5,81952339.2,,,,
000340005685,,37220883.3,31630274.0,11494959.0,13979221.5,5543389.0,,,,
000340007126,,0,0,0,0,0,,,,
000540002360,,74251255.7,78589312.6,50047708.9,65769210.1,13814381.0,,,,
000941000344,,14497041459.7,31160010030.2,25826251109.2,33251103984.0,9723329716.2,,,,
001140002478,,70352433.8,42572426.8,13034599.8,97736918.7,87280365.0,,,,
011241003229,,,,,,,,,,
020140002337,,2475932.6,2565619.8,3881030.3,6324424.5,1129336.7,,,,
020141003581,,,,,,,,,,
020340004531,,4651451907.4,5878826312.6,7308186299.1,6359915820.6,1302194059.4,,,,
030440001374,,30159039.2,5109619.0,270244.0,3185346.0,50668.0,,,,
031240000768,,0,0,0,0,0,,,,
040140001642,,248780.5,0,0,0,0,,,,
040340010440,,4478239.0,1460294.3,1220118.0,1005847.1,0,,,,
040540004770,,589197.0,23357012.4,44695305.8,113979993.7,12852661.0,,,,
041140006735,,362316.8,0,114000.0,466832.0,0,,,,
050140001842,,84154703.1,75981146.9,85724745.5,118755386.2,215639192.4,,,,
050740003840,,147287874.4,162538522.0,161470300.3,195734886.3,59558727.0,,,,
050740004472,,181397776.8,204108618.2,214003819.0,265486576.8,15094955.3,,,,
051140000827,,0,0,0,0,0,,,,
060240005404,,78933940.5,54055133.0,58554402.0,521245.0,0,,,,
060440002942,,9734565880.1,14399376343.3,13118419720.7,10401435240.0,1261601293.4,,,,
060940000677,,1158326.5,676000.0,581150.0,744450.0,200000.0,,,,
061040008098,,51460214.1,60266441.1,80816940.6,79590184.2,1863864.0,,,,
070241009236,,,,,,,,,,
070341003964,,568046348.0,520547276.0,673727913.0,781024868.0,257886969.0,,,,
070540000466,,,,,,,,,,
080241016588,,1218764900.1,1494383848.3,1182388944.0,901288659.0,286967484.0,,,,
080840000796,,129541264.0,132751553.0,133669823.0,132677541.5,47554409.0,,,,
080840009791,,118754525.6,138729368.2,139653863.9,163472159.5,11593544.0,,,,
090441011388,,0,0,0,0,0,,,,
090640003884,,0,0,0,0,0,,,,
100341009063,,0,0,0,0,0,,,,
100640012759,,0,0,0,0,0,,,,
101140001054,,,,,,,,,,
101140006283,,41049536.0,11770830.4,455558.4,7174810.6,1604311.0,,,,
110140002309,,124143199.5,140907609.4,162034484.9,198038540.9,46470967.8,,,,
111240018262,,44691694.8,51542872.4,76767617.6,99589526.1,49953084.8,,,,
111241023343,,,,,,,,,,
900840000046,,196580639.0,223556950.8,265638961.9,280267006.0,79632030.5,,,,
920940000320,,14461005.8,0,0,0,0,,,,
921240000209,,390508907.8,433176322.8,462178495.3,400312743.0,109765574.3,,,,
940741000085,,227236643.5,307899168.3,356595206.4,392541589.9,63567827.6,,,,
960840000989,,132376863.4,142976966.3,199809470.3,162873854.4,103270179.8,,,,
961040000764,,559513290.0,610630944.6,628606240.5,461757563.6,217140564.0,,,,
970240000384,,78944004.5,103099991.1,108539152.4,133327652.0,53290133.2,,,,
970441000515,,,,,,,,,,
970740000660,,0,363929.1,0,0,0,,,,
970840002729,,65227518.5,77645089.8,31065198.5,32954078.1,8016568.2,,,,
970940002366,,,,,,,,,,
980740002360,,768991455.9,998134201.2,1036233761.7,2517708815.9,871014175.9,,,,
981240001604,,300170212.3,333933333.2,468953424.1,509896766.6,233766397.4,,,,
990340001375,,155085005.4,164778326.8,223912127.3,232594512.8,67876171.4,,,,
990340007170,,127281465.2,130060154.4,169923150.4,153366225.2,32518861.3,,,,
990440000226,,188175523.5,227265415.7,265808456.6,293126189.5,69090430.0,,,,
990640000095,,71072822.9,101385844.5,73527980.8,102735243.0,18351966.0,,,,
990740002500,,222964191.6,261179101.4,311773690.3,380445849.5,247525971.2,,,,
990740006177,,,,,,,,,,
990840003255,,46685932.0,55411784.0,69844660.0,84188166.2,12154874.0,,,,
991140003966,,186601.0,740176.8,930886.5,855251.0,283659.0,,,,
991141005284,,60368107.7,73004555.3,87436102.1,97857613.3,74989225.9,,,,
