BIN,location,tax_payment_2021,tax_payment_2022,tax_payment_2023,tax_payment_2024,tax_payment_2025,degreeofrisk,executive,phone,email
931240000042,,725032301.6,657367091.7,1114453930.4,1348878883.6,327855524.0,,,,
970340003085,,11341872108.0,14435280779.7,26772840422.0,12916039885.0,3439609261.0,,,,
971241004860,,1995262056.7,2140414680.5,2220983519.9,2189524906.9,111879246.2,,,,
980641000643,,,,,,,,,,
981240002662,,759594676.9,769213915.0,992594576.5,1869896171.0,712586010.5,,,,
990741002655,,187444495.8,22277392.9,0,0,0,,,,
000241004857,,338630616.0,627678800.0,549592770.0,530000000.0,177400000.0,,,,
000340002869,,108226015.2,125022218.6,141874155.0,125394269.0,47264056.9,,,,
000440002604,,178411157.7,216483139.5,312201248.7,310623363.5,88246054.0,,,,
000841003187,,8169801.0,0,0,0,0,,,,
010140001756,,140331902.0,168880271.5,154290632.9,177017968.0,44431844.0,,,,
010340003521,,75036061.4,47799033.6,57509387.6,47971121.0,45684551.4,,,,
010341002320,,71214018.1,129064767.1,187904484.5,201113791.6,56007346.7,,,,
010440002215,,10518184.0,15873521.0,19532057.0,31922015.0,6368006.0,,,,
011241002895,,,,,,,,,,
011241002934,,-378394.0,0,0,0,0,,,,
011241008646,,,,,,,,,,
020740001769,,13041.0,24778.0,900.0,0,0,,,,
031241004220,,255043239.0,326815304.0,376749634.0,326679841.0,97794152.0,,,,
031241008560,,,,,,,,,,
040840001727,,63548736.7,52520580.0,129505647.0,127640044.7,62089883.0,,,,
050440005023,,158246691.8,177884874.8,260488408.5,275542789.7,80970921.0,,,,
051040000172,,289623338.0,293449340.6,362122308.3,246827353.6,82065018.0,,,,
060640000160,,73906828.0,71724571.1,86673187.6,218730715.8,41564074.6,,,,
070340001183,,52686860.2,64740972.5,93486934.8,91475190.8,13705859.0,,,,
070340006616,,75193741.2,93920979.3,122241170.7,125544192.0,30382997.6,,,,
070341008132,,,,,,,,,,
070440006283,,94983410.1,85520143.0,174821744.6,148475748.2,16282410.3,,,,
070640005371,,57120831.0,76096167.7,115822038.0,131685883.1,19456391.0,,,,
070740002727,,119578429.0,147435916.0,178113247.9,167808314.0,25908807.0,,,,
070740006145,,151972221.9,168264113.0,235426140.4,233494399.9,97353883.0,,,,
070740006234,,94361987.5,131194164.6,139766401.5,132852464.6,29210386.0,,,,
070740006254,,87209395.8,134444446.7,156330269.4,170821105.7,75087883.0,,,,
070740006294,,50690082.0,53007285.8,76562228.8,90184147.1,12717946.3,,,,
070740006313,,49771617.4,69672692.5,89487623.3,97561171.4,6650482.0,,,,
071140005920,,54128353.1,68345193.0,90787550.9,99286639.8,35370657.5,,,,
080240011036,,79006120.2,304731604.0,-62237802.6,39087934.0,1198776.4,,,,
080440019247,,,,,,,,,,
080740006385,,0,0,0,0,0,,,,
090140001007,,143581999.8,168363244.6,206412590.1,201016047.8,56255946.0,,,,
090140001087,,95230150.1,118648006.9,187711428.7,202699224.8,44543855.0,,,,
090240000260,,156403717.4,296736627.6,111259859.4,168907681.3,66127091.0,,,,
091041015656,,,,,,,,,,
100840003727,,147333898.7,161487681.0,202226677.1,212371185.6,67489541.7,,,,
101240016998,,33479824.5,44572824.0,52664758.0,61782203.0,35246068.0,,,,
110340002524,,121704118.0,154187166.3,230242809.7,239277570.5,66870884.0,,,,
111241021076,,,,,,,,,,
130141016586,,0,0,0,0,0,,,,
141140001517,,79597239.1,111537368.0,154444147.3,163588474.9,51107417.6,,,,
920740000531,,14836943.0,21903272.2,29557473.0,24652461.0,3202872.1,,,,
920840000436,,5360702.0,4015126.5,4394697.2,644082.8,1021948.0,,,,
921040000053,,829010092.2,2135863750.5,4719732287.0,5101557283.8,2793550777.6,,,,
921140000433,,1753796863.0,1658064423.4,2116469278.2,3167492340.0,691614746.0,,,,
930340000413,,333908160.9,268515095.4,269991568.4,494956334.7,132319392.2,,,,
931240001388,,116162972.4,63241971.9,98361462.9,278078985.8,451036428.2,,,,
940440000544,,348328052.0,242836760.0,280972349.1,396723395.6,129300897.7,,,,
941240000768,,46832664.2,77521605.4,92089436.0,84799348.6,23022292.0,,,,
941240000966,,128356777.1,159564076.1,219776996.0,219132430.0,54994983.0,,,,
941240001270,,104165524.3,128785684.0,141193621.5,263483333.4,46123228.3,,,,
941241000149,,185377462.8,228907883.2,270512192.8,306913659.4,94688869.8,,,,
950240000896,,181456939.9,207811254.9,171079188.8,124453123.0,45839422.1,,,,
950640000996,,28245017.5,42452881.7,51133813.5,61867239.3,12364464.2,,,,
950740000190,,139822686.5,156445032.3,123616713.3,832924759.9,114237465.3,,,,
951140000111,,855294416.6,1406564986.2,1008406233.9,408006700.5,63171473.1,,,,
970140000142,,619511784.2,657707004.9,615877365.6,783438017.8,261777342.4,,,,
970241000429,,0,0,0,0,0,,,,
970840002352,,870539862.8,819410866.3,797604102.5,450043730.4,197772385.2,,,,
971240001959,,44178600.6,62264029.8,43649805.4,42197465.2,10108884.4,,,,
981140001908,,923440.5,760670.0,692531.1,2471098.0,984961.0,,,,
990240004102,,173583486.2,197707724.7,225076219.1,218520109.6,14419264.0,,,,
990340001687,,55424030.3,50425295.5,64650210.7,77973978.2,25552045.0,,,,
990340004126,,127227488.4,154169424.2,190796672.0,162311411.0,55536713.0,,,,
990340004413,,124866411.4,131744604.1,146134532.0,156642474.3,35778853.0,,,,
990840000052,,16001084.4,63444295.0,329495178.8,118545907.2,242032481.6,,,,
990940000145,,107555968.8,154059765.9,111752206.3,180484655.9,21864797.8,,,,
991040004544,,40719961.9,74437643.2,27784722.0,135411310.6,84609348.2,,,,
