BIN,location,tax_payment_2021,tax_payment_2022,tax_payment_2023,tax_payment_2024,tax_payment_2025,degreeofrisk,executive,phone,email
990640003199,,145393815.0,149994730.6,191374033.4,183320497.6,56805817.5,,,,
990740003370,,370553421.5,278811754.5,280682468.1,298919152.7,21280529.0,,,,
991040003556,,538770384.2,658367802.6,832621725.1,1054830929.8,307517508.8,,,,
991240004541,,258677462.9,231303619.7,235322363.9,238282321.9,30944563.0,,,,
000140004035,,0,0,0,0,0,,,,
000240016914,,0,0,0,0,0,,,,
000340002294,,54320425.3,76241577.0,90430898.8,99308854.0,41430895.0,,,,
000340002722,,54403747.1,69438737.0,86531028.4,92684315.0,23713958.6,,,,
000340003857,,47395831.7,58280329.0,73305259.3,70292211.0,19527684.0,,,,
000441002636,,75647751.3,94223233.4,116597513.1,142772633.5,51633889.2,,,,
000540000592,,100500788.8,141642189.9,179195087.0,198394333.8,38357377.6,,,,
000740001756,,50270193.0,63659511.8,82004925.4,90440537.0,49851705.7,,,,
000840002504,,60837884.5,68293462.9,77111474.0,81760134.6,39754121.0,,,,
000940002454,,132682081.9,0,0,0,0,,,,
001140001102,,98871771.0,99897471.0,101198879.0,89555648.0,16922903.0,,,,
010341001878,,102279262.5,99694344.1,80179810.5,101422327.9,18647688.6,,,,
010341002261,,25795839.0,42856215.2,78028208.3,84940225.4,33526836.0,,,,
010840003798,,73587912.5,68263450.0,103072705.0,113105947.6,20430255.7,,,,
011140005908,,1173717.0,488587.0,179530.0,10435140.0,-160710.0,,,,
011241001103,,,,,,,,,,
011241001581,,,,,,,,,,
011241002419,,,,,,,,,,
020140004158,,75748804.6,100559907.0,122819941.0,124797364.5,14250768.0,,,,
020440007014,,114678838.3,155031282.9,128091168.5,111811859.7,72769245.0,,,,
020540003749,,69448623.0,90060085.7,107287954.5,123696802.6,19730876.0,,,,
020640001280,,2584138.3,2878282.9,4874517.7,5226939.1,971945.6,,,,
020640001924,,30339338.9,47039593.5,53362430.8,62103166.4,7592417.0,,,,
030540003275,,1217187677.7,1118323806.8,249457189.5,110503338.2,38078604.9,,,,
030640003148,,1342841.4,0,0,0,0,,,,
030840003236,,767166613.7,1216297842.3,1002535111.3,1145053463.5,382113089.0,,,,
030940002935,,100754034.0,108304192.0,115700704.2,111080135.3,12232317.0,,,,
031040003021,,0,0,0,0,0,,,,
031140002354,,83960252.0,113085695.1,212772752.1,212498447.0,55539898.1,,,,
031140003967,,92345764.6,207316071.0,551375238.6,412186478.2,54984101.9,,,,
031141007445,,,,,,,,,,
031241007176,,1400415.1,1701441.0,454197.9,0,0,,,,
031241008194,,,,,,,,,,
040140001989,,877506237.4,1030975819.3,2819586413.7,2639882887.3,1123176262.5,,,,
040140003758,,473189332.0,222369740.0,364811958.8,356414656.9,88547003.6,,,,
040240006974,,0,0,0,0,0,,,,
040240007685,,1320870.5,182292.2,108027.2,0,1451050.0,,,,
040340000166,,46529945.0,6318086.0,0,0,0,,,,
040540000183,,9000.0,0,0,0,0,,,,
040840007141,,49850842.5,100309007.0,103140373.3,97781582.6,46121076.0,,,,
040840007368,,4845552.0,8213314.0,9628661.0,13642603.0,6012825.0,,,,
040940005614,,127252611.6,139875040.0,134245075.7,157789865.0,55986328.8,,,,
041141010302,,,,,,,,,,
050240014696,,1373602.0,2832901.0,1221035.0,4078020.0,2160785.0,,,,
050240015717,,9626522.0,74929896.9,142863369.2,204901191.5,69278728.2,,,,
050341008367,,,,,,,,,,
050640001107,,12443546.2,17101133.0,21734088.5,24935310.6,6467600.4,,,,
050840005602,,995063.7,30980.0,34500.0,0,0,,,,
051040002047,,191362052.1,154090185.6,270840566.6,399046647.0,160169954.0,,,,
051240001670,,0,0,0,0,0,,,,
051240001779,,0,0,0,5538.0,0,,,,
051240001928,,,,,,,,,,
051240003351,,290724012.5,298912779.0,419724214.5,365972604.2,8164921.4,,,,
051240005376,,42540663.0,73563377.0,135264021.0,58402910.0,26105771.0,,,,
060240011815,,23881475.4,52216224.5,73998031.0,76180483.9,31501624.9,,,,
060340003659,,824978107.5,932830605.3,640015006.6,785101699.3,146303593.0,,,,
060341009367,,179413284.0,194360836.5,218386748.0,234891531.3,65433809.3,,,,
060440001181,,4896476912.7,5472534716.3,3840236302.5,4186010080.5,1336656001.0,,,,
060440001855,,6785405331.2,16825575868.0,26124827234.0,16330083447.5,6383699934.4,,,,
060440001924,,,,,,,,,,
060440008149,,174849.0,203197.7,258482.5,324382.0,93405.0,,,,
060540001343,,68967831.5,73843264.0,83952574.1,98684152.7,30485488.5,,,,
060540001442,,514944109.2,681838773.1,437653035.2,624767831.0,100727613.0,,,,
060540005702,,0,0,0,0,0,,,,
060640010326,,88933090.3,99804641.5,140963625.5,98163559.0,22895318.1,,,,
060740000312,,251954026.3,195627053.2,192974381.0,207099058.3,51842387.2,,,,
060840008391,,67066979.5,88460408.0,92593409.0,114471574.0,52205308.2,,,,
060940000396,,321524616.1,256649519.0,182672856.0,213470524.4,52024487.0,,,,
060940000419,,2869463.0,1246181.0,0,0,0,,,,
061040001378,,0,0,0,0,0,,,,
070140006202,,75791821.6,66443184.4,119616008.8,23711600.6,191830.0,,,,
070241003495,,,,,,,,,,
070340009988,,150581407.7,180494606.1,211057034.8,229668964.6,34845171.6,,,,
070340010019,,122158910.2,172669351.5,220425375.5,219027396.8,116030999.0,,,,
070440000928,,162604234.6,127272554.9,163712837.3,186303152.6,37715145.0,,,,
070440008755,,187837658.9,222328158.2,262692094.4,382893346.7,140749113.1,,,,
070541014184,,26057169.0,54946004.4,76225453.0,115906348.0,34510966.0,,,,
070641010214,,293472177.9,30620056.7,39879828.3,38893124.4,8018942.0,,,,
071240005396,,112027699.0,123444193.0,113000252.9,126765526.0,49533365.0,,,,
080440002807,,55457300.6,64712297.3,87316474.9,97406315.3,51498876.0,,,,
080540012520,,31740697.0,16202359.0,11905004.0,14108867.0,1236984.0,,,,
081040000541,,0,0,0,0,0,,,,
090140003291,,23076.0,0,0,0,0,,,,
090240012482,,222782191.0,111303019.1,108658103.8,226362843.1,37795088.8,,,,
090540001646,,139303759.6,165553118.2,209870091.5,276315789.4,76127914.4,,,,
090940018586,,441099403.5,438048796.6,518414922.3,367773555.8,317080790.0,,,,
090940018744,,79696776.0,88916520.0,105212733.0,137885678.0,27849358.0,,,,
090940018784,,70583415.9,91434316.0,91339722.1,59776007.4,48139364.0,,,,
090940018813,,241175254.3,265971904.0,307059545.5,301227964.0,144595812.2,,,,
090940018932,,0,0,0,0,0,,,,
091040000395,,314104351.9,432747017.7,506082340.0,473582087.3,88664885.7,,,,
091040001056,,208381636.6,185545007.0,225616096.5,329173761.0,84408362.0,,,,
091040002103,,74126669.5,100010321.0,119736536.0,149852783.3,68480019.0,,,,
091040002440,,428975341.3,483091516.0,562198239.0,551551296.0,187399147.0,,,,
091040003697,,246300816.4,307994015.0,371263857.1,330766336.5,88983398.0,,,,
091040005910,,196955112.6,233051714.4,299670681.5,337884384.6,80592352.0,,,,
091040005940,,,,,,,,,,
091040006979,,158439819.6,156882476.0,158125774.0,536653659.0,50426387.0,,,,
091040007917,,207986157.5,224062912.0,261479985.0,255962670.8,84294946.6,,,,
091040010372,,489018758.7,546310419.7,635102668.3,597645196.6,159430124.7,,,,
091040019594,,0,0,0,0,0,,,,
100540004132,,0,0,0,0,0,,,,
100840015106,,96373347.1,113832820.0,122939838.0,127154012.0,56516047.0,,,,
100940011553,,170078330.9,231833109.0,218564773.0,198372911.0,65702356.8,,,,
101240007403,,266207200.4,271584268.9,307384110.0,344213280.2,90796028.6,,,,
101240014733,,148666810.0,177239583.0,196963639.5,200619692.0,41552085.0,,,,
110740000314,,21467230.0,88537484.4,11045375.8,29648508.6,119469254.2,,,,
110740004288,,230777806.8,339303930.9,457216414.0,541247819.4,151976066.7,,,,
120140015907,,2402378475.9,2396019836.4,1871371013.5,2634846790.9,912351648.9,,,,
120241011666,,19341149.0,23619167.2,34540182.0,41616250.6,3992140.8,,,,
120540002553,,0,0,0,0,0,,,,
120840005608,,8884807.7,8387388.4,4614854.4,1150000.0,600000.0,,,,
121041001033,,,,,,,,,,
130641023110,,,,,,,,,,
930241000223,,0,0,0,0,0,,,,
930540000586,,485656.1,440091.8,656374.0,772390.0,626146.0,,,,
931240000022,,2482038323.7,2085580901.0,1750279051.7,2240051064.2,737482982.0,,,,
940740002016,,269503.1,242244.8,264117.2,191635.7,83121.0,,,,
941240001240,,15881357.7,24352356.0,29116233.9,27425882.1,4790717.8,,,,
951040005931,,,,,,,,,,
961140000143,,88304548.1,6761841.0,76248.0,15875.6,0,,,,
970140000162,,349623567.6,336595584.0,745082978.2,806815430.3,237026359.0,,,,
970540003687,,65764654.2,78545549.0,73602861.0,76609239.0,52029586.0,,,,
970740002933,,49527732.0,46355094.6,34389053.0,82425397.0,21498413.0,,,,
970941003032,,,,,,,,,,
971040001368,,14341267.7,6273435.5,10347453.9,43057632.3,8131255.7,,,,
971241003773,,14720644.1,25434712.7,34710070.1,45095553.4,4759558.7,,,,
980340000924,,91151063.4,79168354.0,108963897.0,111690842.6,26129131.3,,,,
980340002287,,44703901.2,30939646.3,0,0,0,,,,
980340002495,,0,0,0,0,0,,,,
980440002895,,1332736.2,1055912.2,1156710.7,1139415.6,843431.7,,,,
980640000162,,88917717.0,65617437.0,59770621.0,109525085.4,28993520.0,,,,
981040000510,,230415610.7,817566414.6,532397444.2,637279892.5,82291827.8,,,,
981040003495,,0,0,0,191240.0,0,,,,
990140005078,,108975671.2,101927355.0,173270142.3,178612518.6,86280667.0,,,,
990240003828,,43767048.4,51797084.6,69524894.0,81113296.0,34014651.0,,,,
990240004975,,,,,,,,,,
990540003442,,0,0,0,0,0,,,,
990640003337,,0,0,0,0,0,,,,
990640003397,,125395503.0,150487428.1,220022918.4,204069817.6,49096740.3,,,,
990740003271,,115325943.9,149239489.2,234937769.0,222651512.6,131776857.9,,,,
990840003215,,89260040.4,111186909.9,130153379.0,141487500.0,50568603.0,,,,
990841003776,,31919844.2,3796142.4,0,0,0,,,,
990940002974,,0,8895359.0,10238313.0,0,0,,,,
991240001983,,94142780.0,103911747.0,115133466.0,105064593.0,17660664.0,,,,
991240002317,,109239848.0,125786639.0,131973128.0,138570029.0,30967351.0,,,,
991240004511,,126887459.5,152078309.5,175174234.3,181520648.5,39676170.0,,,,
991240004571,,89302332.0,13589672.3,98048726.0,108731171.0,28874841.6,,,,
