BIN,location,tax_payment_2021,tax_payment_2022,tax_payment_2023,tax_payment_2024,tax_payment_2025,degreeofrisk,executive,phone,email
090240005678,,254991145.8,322999476.8,390654023.0,386368607.2,66691317.6,,,,
090240008982,,0,0,0,0,0,,,,
090240009402,,110212775.9,40468002.5,275581638.1,208562300.3,14715782.0,,,,
090240012125,,288128009.9,325420532.2,400252313.3,412646451.4,109731072.0,,,,
090541008649,,361311101.2,617201535.3,750683192.2,502878849.5,517927374.5,,,,
090840008604,,207711001.1,235805150.7,225115903.9,286494383.6,73311121.0,,,,
091041014182,,35579983.8,26252887.0,64342071.3,40962306.2,15359138.0,,,,
100240023660,,,,,,,,,,
100340010038,,,,,,,,,,
110840003124,,,,,,,,,,
110841010043,,45367085.8,59071195.8,65176999.7,87075881.4,12232517.4,,,,
110841011369,,140305447.4,197027418.7,246373850.2,270294710.2,85814566.4,,,,
111140013062,,114985010.0,158127698.0,186255156.0,199370227.6,50515102.0,,,,
120240011908,,83877549.0,77315905.6,78022143.7,140642883.4,12224463.8,,,,
121041003204,,,,,,,,,,
140641010567,,,,,,,,,,
141140000549,,339163157.6,320934634.7,274178745.6,266888203.7,87559688.3,,,,
620240000025,,3759928.8,3774857.4,3499084.0,4456997.9,524139.0,,,,
910840000038,,519051751.7,624939057.3,691788953.5,1051500083.6,424806124.3,,,,
921140000245,,0,0,0,0,0,,,,
930940000362,,0,0,0,0,0,,,,
940640001193,,140141620.8,180704424.8,204984142.3,246852959.7,59392660.6,,,,
940840000390,,24735492.8,32704473.8,34023144.5,37163427.8,6530381.6,,,,
940840000767,,183858952.4,228987878.7,174486893.3,5610901.8,15053988.0,,,,
941240000450,,313589815.2,397039082.7,496904730.8,746972078.6,329805001.0,,,,
941240001032,,1119891.1,215435.3,1.9,101786.0,0,,,,
950340000887,,69817327.2,92458986.0,74304428.0,0,0,,,,
950840000213,,1377855944.6,1727925794.3,1946352239.3,2087935025.1,622305721.3,,,,
960240000550,,299156476.9,512552109.3,596468580.7,716027898.9,203482258.0,,,,
960540000718,,202933376.1,305649128.7,374039092.2,345981873.0,72018071.5,,,,
961041000353,,252670335.6,284457527.0,261915688.3,218186368.4,141985729.4,,,,
970240004901,,11591090.9,18015655.3,9857336.8,9329759.6,771208.0,,,,
970440018245,,29634445.0,36499123.0,33369199.5,28118807.0,8684232.7,,,,
970740001291,,22823606.2,23258378.9,25159446.1,24478387.9,8784780.0,,,,
980440000531,,248571283.3,436928131.2,570555700.0,461905599.7,135019819.6,,,,
980740001015,,282205916.1,250426100.5,245980907.8,273705454.0,60149380.0,,,,
981240001595,,61759934.1,82879302.1,88658907.0,96344349.6,12852077.5,,,,
990241001857,,120818561.2,174915945.2,258849440.1,245275390.6,85982114.4,,,,
990340009187,,874863072.7,1314081750.3,1943728080.6,2159886875.8,697883723.6,,,,
990840004223,,1514854953.2,2186883898.0,2621928061.7,2686593703.8,909728826.0,,,,
990940000125,,504985248.6,710944936.5,691700163.0,508131586.4,163624476.2,,,,
991240000737,,2097184311.5,2736552684.7,3398555391.1,3454741176.3,888907428.8,,,,
991240001666,,210242024.7,228494767.4,238896784.5,240535251.7,61199176.0,,,,
