BIN,location,tax_payment_2021,tax_payment_2022,tax_payment_2023,tax_payment_2024,tax_payment_2025,degreeofrisk,executive,phone,email
000341004692,,3662279591.5,4621520093.3,4672083807.0,4003952403.6,990397322.0,,,,
000640000209,,98256852.1,120992542.5,145557257.3,152183875.8,95262956.5,,,,
000940000894,,211070788.9,213436019.5,255995062.4,293653426.5,98069761.0,,,,
000940001466,,0,0,0,0,10.0,,,,
010140003603,,5279215.9,5672627.7,5464750.9,6869156.3,1499910.5,,,,
010340000270,,349982279.1,466537746.5,726511071.5,819981129.6,521532422.6,,,,
011241001004,,0,0,0,0,0,,,,
011241001292,,,,,,,,,,
020440002083,,63808909.7,64327839.2,125063455.9,70838652.6,17274990.3,,,,
020440004109,,67665278.4,137890704.1,222418304.7,179101766.9,53493881.0,,,,
030441000450,,728579128.1,501395267.0,0,0,0,,,,
030640000175,,433656354.1,965485813.8,421864277.9,680167991.5,231253079.0,,,,
031140001158,,482172794.0,779420739.1,936312740.2,996010892.2,292161232.2,,,,
040240003157,,158179387.0,225862749.8,306450732.3,328176929.0,324478.0,,,,
040240004086,,0,0,0,0,0,,,,
050141002241,,,,,,,,,,
050240004315,,164473464.7,161891659.7,289237844.8,247509568.1,76792941.6,,,,
050340001522,,142925049.0,133099565.0,139881398.0,146329661.8,56170856.0,,,,
050340005901,,45601782.0,69698831.2,104438523.7,102458850.7,24445033.0,,,,
050640002591,,9026913.5,1475223.1,389642.0,475159.0,2086.0,,,,
051240005039,,77692980.1,58133737.6,373174855.0,993198573.6,122323550.0,,,,
060240005098,,43095594.3,100372762.1,173640833.2,142377647.2,64511412.0,,,,
060440003425,,27357764.3,3387720.0,0,0,0,,,,
061040014002,,937743131.8,1040156472.8,44425685.0,25930042.0,8963799.0,,,,
061140003992,,10298032.0,16944384.0,227284143.9,21262476.8,26482100.0,,,,
061240004835,,53692311.1,64233002.5,50213739.4,66813943.0,14762929.0,,,,
070341002649,,,,,,,,,,
070540000664,,0,0,0,0,0,,,,
070740003587,,53522171.3,37879433.4,66165427.1,45403849.0,5502412.7,,,,
070840002502,,71175863.1,143442925.7,202536035.1,145774423.0,52127593.7,,,,
080140017785,,,,,,,,,,
080540007871,,305467.0,1783959.0,0,0,0,,,,
080640000615,,80714614.9,134687787.6,217456280.2,280426737.5,123236662.6,,,,
090340000620,,193758981.1,290731921.0,366896220.4,323178148.3,175939506.0,,,,
090640011865,,43107981.1,77986131.9,81263245.0,76715444.4,41062906.6,,,,
090640011934,,43745800.3,40363535.4,94263119.5,72212556.3,9997315.5,,,,
090740015405,,167241029.0,148589493.0,180159081.1,182980555.8,95792754.0,,,,
100340015831,,26291179.5,18101009.2,21740140.6,27728308.3,9276699.7,,,,
121041002177,,,,,,,,,,
140741017657,,,,,,,,,,
141140001229,,140378055.3,173434996.1,251002935.3,273258174.3,124593269.1,,,,
610640000018,,44210609.4,45766206.7,59055598.7,61189700.3,5972246.2,,,,
660640000017,,91910354.8,81448169.1,129169133.0,117892802.4,26210180.0,,,,
921140000423,,0,0,0,0,0,,,,
940140001185,,245117763.3,281101146.6,432493523.0,568340910.0,185786166.8,,,,
950440000764,,109425716.5,130709777.2,129688998.3,124435016.0,18936920.0,,,,
950640000711,,101430153.8,121007975.0,141933647.2,149434772.8,35596529.8,,,,
950640000731,,216732932.7,254921759.8,311511924.5,283840628.0,65200273.6,,,,
950640000741,,94632853.6,55489937.7,65557059.2,124772915.8,11258782.6,,,,
950640000791,,,,,,,,,,
951040000277,,292213805.1,331835670.5,387650852.8,398688501.0,120706776.0,,,,
960340000455,,138163269.0,161970196.7,190604984.0,209440625.0,61243754.0,,,,
960840000146,,58627452.8,62247131.0,71409336.3,80176404.0,23080208.6,,,,
960840000255,,18229287.0,25344648.0,32072018.0,36216497.3,14739874.7,,,,
960941000234,,213103297.0,252595108.4,286549199.6,348931065.1,89741403.9,,,,
970140001339,,79128817.1,79025793.5,152405328.3,123547138.9,10550892.5,,,,
970340003104,,15229525.4,98622369.3,22357.0,0,0,,,,
970640000399,,73265232.1,93592844.5,89825715.1,132583836.4,42550611.6,,,,
970740000907,,183435722.4,139162255.3,169064152.7,68755968.4,23988859.0,,,,
970940001368,,98653970.8,105092789.0,131190216.1,222864775.0,40542967.2,,,,
970941002679,,,,,,,,,,
971241003022,,916931749.0,703175274.4,986989554.1,1235628312.3,397710342.5,,,,
980440002111,,80124193.4,140996613.4,150267440.0,98986510.2,18435598.6,,,,
980540002402,,28971959.1,25794064.5,21317842.3,1440452.0,0,,,,
980640002496,,14369430.5,16420328.4,94899372.1,4388027.4,0,,,,
980840001405,,671744.9,228648.2,55200.0,4430.4,2359.2,,,,
980940001398,,171885986.3,179980112.0,179051965.1,181688437.0,29140076.0,,,,
981040000232,,55657280.9,65479231.9,65675839.0,104969969.4,7296105.0,,,,
990140001065,,55051021.9,58892130.5,70196250.8,81698842.4,12170496.0,,,,
990141013064,,,,,,,,,,
990240001326,,239863.3,0,0,0,0,,,,
990240002949,,,,,,,,,,
990240003342,,93076072.1,114305838.3,145069812.0,39139826.2,0,,,,
990240003392,,0,0,0,0,0,,,,
990240004093,,70759986.5,133966657.0,163404181.2,115510680.3,30527143.0,,,,
990240005309,,76171540.5,97074548.8,104894624.9,112150005.4,46222388.8,,,,
990340002040,,72816222.1,118417128.8,142926698.0,103436606.8,28370012.0,,,,
990340005114,,109439970.7,103742282.6,162354238.9,151375852.8,27743647.6,,,,
990440001640,,32458512.0,56030603.9,99284977.0,94145373.2,11091294.3,,,,
990440002282,,,,,,,,,,
990540001941,,49049993.0,39761582.1,58016665.0,32645237.8,8580857.5,,,,
991240001765,,89667614.2,90791399.0,111849156.0,115290423.1,25455008.0,,,,
