BIN,location,tax_payment_2021,tax_payment_2022,tax_payment_2023,tax_payment_2024,tax_payment_2025,degreeofrisk,executive,phone,email
990240002720,,315303411.6,385117797.0,556958338.2,532391942.4,201402971.6,,,,
991240004452,,907487.0,1111048.0,1473798.0,1638251.0,422851.0,,,,
000141000890,,0,0,0,0,0,,,,
000340003629,,4376.0,0,0,0,0,,,,
001140002488,,4376.0,0,0,0,7864.0,,,,
010240001918,,0,0,0,0,0,,,,
010940001031,,208155937.7,263450073.7,272684939.1,324823239.0,81729978.0,,,,
010940002046,,158474335.6,208950815.0,289745054.8,249314108.2,147870305.4,,,,
010940002083,,,,,,,,,,
011040001715,,146081077.9,189066746.3,225796992.6,232390564.8,33299186.0,,,,
011040001765,,,,,,,,,,
011241000859,,,,,,,,,,
011241000899,,,,,,,,,,
011241000928,,83945935.9,116061294.5,134265704.9,145879826.2,54558262.0,,,,
020440006581,,13315928.5,19667715.9,32369127.0,25251164.5,8727144.0,,,,
020541002786,,110963.3,136484.2,88662.9,18793.5,3637.0,,,,
020640003910,,70391817.4,39607796.5,38435591.8,1001007.7,1966.0,,,,
020640004803,,3699362.0,5184353.0,5357476.0,5531939.0,2603089.0,,,,
030540000558,,253177314.4,308466412.0,251476719.9,298639592.2,310224318.6,,,,
040140002016,,348299406.0,539028327.4,843417567.6,818187798.2,206085247.0,,,,
040441016072,,44376417.0,73561152.0,80943569.0,64441099.0,13412435.0,,,,
041140005608,,543094573.6,102007795.1,155828119.4,486740272.5,394734935.0,,,,
050141001729,,77630664.1,105063593.8,105645567.9,119941789.2,30766038.6,,,,
060340011135,,0,0,0,0,0,,,,
060441002690,,175733374.1,244884379.9,273209791.4,301712458.8,180688190.7,,,,
060540004398,,3786246.7,4059181.1,2437096.4,2338350.7,0,,,,
060940001596,,297260092.1,597548634.9,272134939.9,503871355.1,14180917.8,,,,
061040004937,,968902334.8,1006369943.6,716795310.0,575729915.7,200531880.2,,,,
070241003386,,,,,,,,,,
070341002584,,,,,,,,,,
070640000470,,0,0,0,0,0,,,,
080640010161,,112497469.0,167810132.1,218679200.0,263771499.4,76271029.6,,,,
080840005668,,0,0,0,0,0,,,,
090940013367,,2780657.0,3234896.0,2725244.0,2930081.0,2046808.0,,,,
100141017955,,0,0,0,0,0,,,,
100241001972,,12242155.0,0,0,0,0,,,,
100441022734,,0,0,0,0,0,,,,
110141014625,,832778756.4,1014873892.9,1100672601.8,1055078526.1,261875219.5,,,,
110841007053,,90633757.0,140794500.8,142277440.1,176992123.0,83868011.6,,,,
130141016764,,,,,,,,,,
391040000020,,13260262.0,17655640.7,24274087.7,20731383.7,4079020.0,,,,
810240000015,,,,,,,,,,
841240000013,,0,0,0,0,0,,,,
920540001017,,453138.0,282896.5,432509.1,306781.0,48439.0,,,,
930240000397,,151371781.0,173720052.2,197136661.9,178518022.8,70312579.7,,,,
931240001040,,69557054.5,304880656.6,363200853.9,428098968.0,207748910.1,,,,
940440000207,,7862693.2,10928717.2,8618735.0,110.0,1383294.0,,,,
940641000130,,210313014.4,246325952.5,272033634.7,315505052.7,75459719.3,,,,
960240000362,,0,0,0,0,0,,,,
970140003206,,4376.0,0,0,0,3932.0,,,,
970240005870,,16197047.1,22338629.6,33604587.3,42628428.6,1448765.0,,,,
980340000568,,475734859.5,634573091.9,273010353.0,104438809.1,8561087.5,,,,
990140001273,,0,0,0,0,0,,,,
990140001312,,0,0,0,0,0,,,,
990140001392,,0,0,0,0,0,,,,
990240002205,,0,0,0,0,0,,,,
990240002285,,59499422.2,74635375.4,43770251.4,136303649.6,27031020.9,,,,
990240004172,,138076220.4,183312928.9,216591574.0,225256549.6,57479120.0,,,,
990640001201,,98189816.1,103200716.7,128485659.0,140392765.0,23000871.0,,,,
990740013823,,257338360.2,382620186.8,433791934.9,310686547.0,55634775.0,,,,
990940003744,,53954437.0,119993917.0,121161376.0,111299171.0,25531426.0,,,,
