BIN,location,tax_payment_2021,tax_payment_2022,tax_payment_2023,tax_payment_2024,tax_payment_2025,degreeofrisk,executive,phone,email
950740001044,,1315172593.8,1485792495.0,1106183994.1,1520176562.2,555665757.7,,,,
960741000198,,222057299.3,250876902.2,293190734.7,325179194.5,78279682.8,,,,
970240004535,,1686752028.4,1504795899.0,1225528517.0,1130553446.0,502558955.0,,,,
970340000010,,450630783.1,803029953.6,782660773.3,1011758840.8,1203980331.2,,,,
970340000020,,683413938.2,574067849.6,900259906.9,1114628781.4,266350817.6,,,,
970340000115,,,,,,,,,,
970440001220,,10274344.6,16733480.0,5620779.4,25491697.8,14087132.1,,,,
980140003783,,169011760.9,186739100.4,196215061.6,201277444.8,48785613.4,,,,
980440002042,,156096725.8,159709835.2,229253204.1,273486460.2,82217859.1,,,,
990240009718,,0,0,0,0,0,,,,
990241000066,,136210829.0,189376077.6,260653110.0,156748763.8,54033134.5,,,,
990340002219,,294900167.4,337240432.3,456385425.0,445663648.0,41566884.0,,,,
990340002516,,433510046.3,476978272.1,577831514.6,600015556.2,214702879.2,,,,
990340002992,,4382154222.5,3162089233.5,4572935456.0,6673852547.8,1160492225.4,,,,
990340004641,,9142926.5,10750500.7,10776630.0,11415763.7,2884732.7,,,,
990340007864,,1008691.2,1174293.9,1500492.4,1538832.5,661573.0,,,,
990440001713,,301550087.5,349243145.1,468410144.5,412239326.9,67068751.7,,,,
990440002629,,0,0,0,0,0,,,,
990640000421,,465526055.5,90089807.0,8579523.3,1345904.8,46638.9,,,,
990740000118,,1079146059.2,1668273529.5,1855978973.5,1002912605.8,187145518.6,,,,
990840001952,,22111596.7,23249160.9,25874896.8,20548143.4,5202694.3,,,,
990840005033,,75537530.0,135588642.3,124465300.0,126786062.0,23518251.0,,,,
991140006356,,26982905.0,30564181.0,21531997.0,26241698.0,16907.6,,,,
991141001886,,149979142.1,204194549.8,255809791.5,184563805.7,95572290.3,,,,
000341000461,,,,,,,,,,
000541004898,,0,0,0,0,0,,,,
001040002622,,392128.7,625995.6,1366537.4,1540409.5,60656.0,,,,
001240004765,,580132379.5,632320.3,6850334.0,47628.0,0,,,,
010140002020,,189859296.2,294977030.4,348154904.1,437645902.5,224853058.0,,,,
010240004695,,1660.2,0,0,0,0,,,,
010340000537,,10367306.0,10957260.6,12020034.8,8731204.0,519548.0,,,,
010340001585,,145339682.6,244984640.0,259809405.0,280307127.0,82099924.0,,,,
010940005788,,55607894.0,66296549.0,111685194.0,203502090.9,28803587.9,,,,
011040003058,,312265434.3,277859389.9,271137872.0,312247053.2,113687892.0,,,,
011240004559,,271062776.4,240481518.4,224719637.0,223367083.9,50814661.8,,,,
011241000869,,,,,,,,,,
011241000889,,,,,,,,,,
011241003823,,,,,,,,,,
011241007836,,,,,,,,,,
020740000137,,63683631.3,118196706.1,582661478.5,259413831.7,30451489.0,,,,
030140000961,,192615713.6,218540696.2,387258897.7,735677341.6,115748007.0,,,,
030140004853,,495174317.6,786512430.4,1203050848.7,1157089275.4,435859802.6,,,,
030141006302,,58449505.6,78567864.1,77277283.5,78121916.8,16066277.4,,,,
030540002475,,7775848.0,10905452.8,12528919.3,12649903.0,1176279.0,,,,
030541005594,,1925002.0,3516910.5,2978244.2,85704353.0,226926257.0,,,,
031240001391,,616908841.2,867450546.9,757638047.0,819634354.4,287109130.8,,,,
040140000505,,445068712.5,360022791.0,329068689.0,345047066.3,152074773.0,,,,
040740000011,,201197134.9,282118366.6,368019901.9,419357078.5,105952694.4,,,,
040940000029,,24661045.7,31691617.9,225704136.6,91693834.3,30989211.3,,,,
041040001681,,798783195.6,1351181529.8,1516230924.2,1591430344.0,332674364.2,,,,
041040006424,,34426769.9,114175285.3,110618052.9,44198224.9,11497010.0,,,,
041140006150,,265015194.3,330618386.8,198329466.5,223848478.7,60700009.6,,,,
041141000931,,146262728.6,155592821.8,228314873.8,268937192.3,65135832.6,,,,
041240001916,,0,0,0,0,0,,,,
050240002785,,132896104.9,100945173.7,192007289.3,324632365.9,60535628.2,,,,
050540006312,,394970462.0,251120732.8,227045073.0,3892804.3,0,,,,
050540007152,,15675792.1,5060483.0,800.0,21536.6,0,,,,
050540008203,,113490812.1,160377972.4,321217987.3,490917279.2,114584349.0,,,,
050541003086,,49233949.0,14530875.0,8594448.0,9183164.0,3392824.0,,,,
050940003729,,226582904.1,250095884.6,88066695.6,23025080.1,983.0,,,,
051040002641,,25484964.0,138688969.8,87245417.0,80829394.5,9571872.0,,,,
051040003987,,5146893.0,6606804.0,6728673.0,6082166.0,389518.0,,,,
051240002371,,99024494.3,124577240.0,204118343.8,293234785.9,181590343.2,,,,
060140017830,,170121516.6,250874843.8,311526782.4,332469973.5,110517053.2,,,,
060540000305,,0,0,0,0,0,,,,
060640006308,,54546456.9,117067102.8,71124247.5,88153204.7,1729777.6,,,,
060740007647,,324009020.6,484405978.4,712525534.4,800816945.6,242838858.0,,,,
060840001087,,40391.0,0,0,5,0,,,,
060940000131,,288212455.6,322966203.2,417173757.2,331574875.7,97593699.4,,,,
060940004104,,3906776330.5,3181331262.2,4809296753.6,669333415.2,504634229.7,,,,
070341014902,,,,,,,,,,
070441007346,,0,0,0,0,0,,,,
071040007973,,27110036.1,26624293.1,28772536.0,36775424.3,1727242.1,,,,
080240021886,,358275880.0,1477394542.4,2095313561.6,2794102728.7,319458104.1,,,,
080441021571,,4100.0,0,0,0,0,,,,
080540018321,,81756386.8,95271419.7,112904118.8,117894782.1,30647981.7,,,,
080540020185,,130686607.2,158462020.5,180561198.0,174205750.0,24730739.0,,,,
080640003228,,92165469.3,96177093.2,126416854.3,138668382.8,37299695.8,,,,
080640003505,,101824564.3,111138818.7,157100557.4,161680675.2,469183.0,,,,
080640009831,,82394520.2,94574220.2,111262246.7,140349135.4,65454867.0,,,,
080640010409,,59668443.3,65177836.7,87691706.2,90605246.7,15492502.4,,,,
080640010558,,136421196.0,194398710.5,276002790.6,254676159.6,72029661.1,,,,
080640010736,,65281148.9,81958324.6,101953090.7,107026569.2,25089734.0,,,,
080740001812,,180153709.8,195818163.0,246089530.1,236337705.6,32917961.7,,,,
080740010056,,3007506.0,4467167.3,7644004.0,6617130.0,5059889.0,,,,
090441010002,,0,0,0,0,0,,,,
090840000609,,289897114.7,341190927.2,499643346.6,530489765.3,210260626.0,,,,
090941013382,,52760664.2,66837053.4,77162317.7,95868343.3,57443366.1,,,,
100440007963,,62509.2,11894007.5,63029193.7,32365151.3,275301.0,,,,
100440008268,,31074755.1,357045247.1,898861515.2,1115561958.7,195133593.0,,,,
100440008991,,189979524.3,83008718.0,170707973.4,48406263.8,1717780.5,,,,
100440018097,,,,,,,,,,
100540004010,,58235364.0,147141295.2,73894313.1,129615857.8,81793916.8,,,,
101240017400,,,,,,,,,,
110341004912,,,,,,,,,,
111041015901,,,,,,,,,,
111240013271,,182509871.3,202137747.1,228016331.0,337531604.2,141203395.5,,,,
120841014800,,51488292.2,44143990.4,87936720.2,98589695.1,35161458.4,,,,
120941012342,,82970296.0,110604709.8,131327481.2,131665262.8,72381454.5,,,,
130141023093,,,,,,,,,,
130240028270,,0,0,0,0,0,,,,
130340021485,,110224614.0,145804932.1,188203044.2,191913149.4,76017763.0,,,,
131141014999,,0,0,0,0,0,,,,
140840015573,,192173766.3,229491945.9,235448477.0,208480889.4,55016460.0,,,,
141040000565,,,,,,,,,,
150341007121,,166151879.0,209735780.6,238118270.6,263553110.4,152548097.6,,,,
621140000014,,370611425.3,402023303.8,359680373.5,298015246.4,74833358.0,,,,
920740000561,,763246414.8,533090706.1,430091039.4,305310883.6,78386141.0,,,,
921240000477,,321742116.0,334273314.9,558179199.0,357661011.8,169585284.8,,,,
930240000406,,97085999.4,183704786.9,341296899.6,259968356.7,162786724.6,,,,
931240000677,,471524708.9,309126060.1,133115330.3,18460.0,0,,,,
940840000043,,170683882.1,245314570.7,213738934.6,217837456.8,67998263.0,,,,
941040001213,,3457092.1,9988866.1,68275215.9,98378570.3,49210454.8,,,,
941240000242,,986789956.0,1222829400.9,609966002.9,554447388.5,413821307.0,,,,
941240000554,,0,0,0,0,0,,,,
950240000073,,0,17218345.0,-277092.0,0,0,,,,
950240000122,,19636369.0,15991951.4,4477577.1,2601651.0,673959.2,,,,
950340000433,,2766210.3,13766471.7,164730993.2,221383503.0,32259090.0,,,,
950340001530,,5388432829.2,3662295227.2,2907426207.3,5453639693.6,2347077793.8,,,,
950540000103,,,,,,,,,,
950740000222,,837051.2,0,0,0,0,,,,
950940000148,,1458.5,0,11317113.0,0,0,,,,
951140000072,,797121353.5,164961554.4,377804849.5,606856627.2,318155799.8,,,,
960340000356,,132554845.7,134120328.6,136359355.3,169584757.9,33117576.3,,,,
960640000347,,0,0,0,0,0,,,,
961040001217,,,,,,,,,,
970640000666,,0,0,0,0,0,,,,
970640002315,,37715072.7,69187567.0,69418825.0,67765167.6,16775266.0,,,,
970941003002,,,,,,,,,,
971140001381,,0,0,0,0,0,,,,
971240000743,,206200556.0,264430239.9,534954832.8,934627791.0,290346706.0,,,,
980141003828,,1396154971.6,1023554111.2,1254089700.1,1332998047.5,316562157.0,,,,
980341000593,,187594558.6,225321610.9,258902255.2,284099191.2,47744256.9,,,,
980540002908,,302125595.1,174621653.0,280153644.1,202207572.0,46733073.0,,,,
980940000877,,2801999993.8,2415806064.2,2862333075.9,7462411886.5,1979595092.3,,,,
990240001613,,4012139.0,5925606.6,7058518.0,5618726.0,3013130.0,,,,
990240001693,,73544801.0,94946547.5,114975864.5,142282063.8,75927965.7,,,,
990240002592,,0,0,0,0,0,,,,
990240003223,,6444049.0,10080449.0,9632174.0,7059629.0,5051680.0,,,,
990240003253,,20685416.0,26994485.5,31922193.3,31374178.0,5710054.0,,,,
990240005369,,68476679.8,67719818.0,84628214.0,101150428.6,3023888.0,,,,
990240007305,,9888640.0,13923016.4,15118633.8,8930743.9,2707204.0,,,,
990240008819,,5681599.0,8052889.0,7632653.7,5391953.0,872459.0,,,,
990240008938,,9687181.0,12682524.0,14595289.2,12048316.6,3452242.0,,,,
990340001885,,175733690.3,306004761.5,65138235.0,724889577.0,944845.0,,,,
990340001895,,165635591.6,235620902.5,291121402.0,303070796.2,138887717.3,,,,
990340001914,,155469517.7,187772457.5,228892390.0,253578143.0,17859801.0,,,,
990340001924,,232672788.9,376904047.1,508614438.1,517382240.0,73945904.3,,,,
990340002388,,,,,,,,,,
990340002427,,261186959.0,320663894.9,313409797.4,423134267.8,62644258.3,,,,
990340002536,,132487093.6,200670406.4,271919517.4,331804580.8,92449420.2,,,,
990440001750,,205154364.0,295934638.4,299186202.6,298944149.6,48952650.6,,,,
990540004084,,131460701.3,140035204.6,216903640.0,329014912.4,117790311.8,,,,
990840001269,,78789182.0,71502933.4,64682050.6,65758400.0,3104880.0,,,,
991040000402,,117153805.6,185510521.5,255503489.9,388901386.7,172051948.6,,,,
991040001538,,127188312.0,133440946.7,220824284.7,259295687.6,41392979.7,,,,
